wid,stimulus,button_pressed,view_history,questions,responses,correct,block,delays,score,trial_time,path,state_rewards,trial_index,key_press,clicks,n_clicks,stim_i
w6c8a977,,,,,,,test,[],10.0,88605.0,"['0', '12', '13', '14', '19', '21']","['', 0, 3, 2, 2, -5, 6, -8, -1, -21, 8, 0, -1, 0, -3, -16, 15, 50, 76, 12, -28, 38, 36, -2, 2, 3, 1, 9, 2, 52, -3, -6, 0, 9]",5,,"[21, 16, 15, 14, 13, 12, 5, 9, 32, 27, 22, 19]",12,59
w6c8a977,,,,,,,test,[],42.0,36925.0,"['0', '12', '13', '14', '19', '21']","['', 0, 2, -2, 1, -32, -15, 37, 13, -11, -8, -24, -2, 1, 2, 5, 1, 17, 5, 10, 12, 46, 34, 0, -2, 2, 3, 61, 24, -36, -6, 31, -6, -38]",6,,"[21, 19, 14, 13, 12]",5,60
w6c8a977,,,,,,,test,[],31.0,68948.0,"['0', '12', '13', '14', '19', '21']","['', -1, 1, 4, 8, -97, -52, 64, -2, -5, 37, 6, -1, 0, 8, -11, 42, -10, -9, 15, -21, 27, -12, -1, 0, 5, -1, 18, 6, 1, -3, 4, -65, -14]",7,,"[21, 32, 27, 9, 5, 6]",6,61
w6c8a977,,,,,,,test,[],-78.0,69823.0,"['0', '23', '24', '25', '30', '32']","['', 0, 1, -1, 12, -67, -17, -10, -12, -25, -70, 6, -1, 1, -1, -7, -50, -22, 10, -1, 21, -25, 51, 0, -2, 5, 11, -3, -15, 29, -7, 30, -44, -3]",8,,"[21, 16, 5, 9, 27, 32, 33, 31, 29, 28]",10,62
w6c8a977,,,,,,,test,[],-12.0,58290.0,"['0', '1', '2', '3', '4', '5']","['', 2, -1, -2, -9, 28, -74, 56, -6, 10, -8, 47, -2, -1, -2, 9, -35, -6, -28, 0, 19, -35, 37, 1, 1, 4, -5, -4, -30, -9, 4, -22, -13, -22]",9,,"[21, 16, 17, 20, 33, 31, 32, 27, 9, 5]",10,63
w6c8a977,,,,,,,test,[],42.0,31010.0,"['0', '23', '24', '25', '30', '33']","['', 0, -1, 1, -14, 2, -15, 20, -14, -14, 53, -38, 1, 3, 0, 8, 33, 50, -12, -1, 26, -24, 2, -1, -5, 1, 14, -12, 3, -14, -6, 4, 34, 71]",10,,"[5, 9, 11, 27, 29, 33]",6,64
w6c8a977,,,,,,,test,[],45.0,32143.0,"['0', '23', '24', '25', '30', '33']","['', 0, -1, 2, -1, 76, 6, -15, -4, -7, 51, 17, 1, -3, -2, 1, -6, 22, 34, -3, -92, -30, -38, 1, 4, 1, 15, 11, 36, 10, 6, -30, -10, 48]",11,,"[33, 30, 25, 24, 23]",5,65
w6c8a977,,,,,,,test,[],16.0,62849.0,"['0', '12', '13', '14', '19', '20']","['', 0, 4, 5, 13, -13, -29, -34, -1, -40, -20, -14, 1, -1, -6, -4, 6, 18, -29, 5, 44, 16, 8, 0, -1, -8, 5, -11, 5, 16, -6, 33, 4, 48]",12,,"[32, 27, 9, 5, 21, 20, 14, 13, 22]",9,66
w6c8a977,,,,,,,test,[],25.0,36527.0,"['0', '23', '24', '25', '30', '33']","['', 0, 0, 4, 4, -39, 45, 32, 1, 5, 43, 53, 1, -2, 0, 7, -27, -39, 0, 1, 12, 39, -70, 0, 0, 0, 1, 33, 18, -1, 1, 3, -4, 42]",13,,"[5, 9, 32, 27, 29, 33]",6,67
w6c8a977,,,,,,,test,[],-18.0,69590.0,"['0', '23', '24', '25', '26', '29']","['', 0, 3, -5, -9, 54, 19, -60, 4, 8, -69, -12, 0, 1, 4, 1, 33, -5, -27, -7, 17, -63, 22, -1, -1, 2, 10, -62, -26, 2, -5, 28, -67, 12]",14,,"[9, 10, 6, 17, 21, 20, 33, 32, 27, 29]",10,68
w6c8a977,,,,,,,test,[],8.0,31186.0,"['0', '12', '13', '14', '19', '20']","['', 1, -1, 5, 3, 19, -35, 5, 6, -31, -9, 1, -1, 1, 3, -7, 11, -42, -1, -13, 36, 13, -1, -1, 3, 8, -15, 40, 52, 11, -10, 28, -6, -19]",15,,"[9, 5, 6, 16, 17, 20]",6,69
w6c8a977,,,,,,,test,[],20.0,28864.0,"['0', '12', '13', '14', '19', '21']","['', -1, 2, 0, 0, 25, -13, -8, 9, -44, -28, -4, 1, 0, -5, -7, 54, 10, -20, -4, 120, 43, -52, 0, 1, -1, 9, 56, 0, 9, -1, 28, 48, 30]",16,,"[21, 19, 14, 13, 12]",5,70
w6c8a977,,,,,,,test,[],29.0,56242.0,"['0', '12', '13', '14', '15', '17']","['', 1, -1, 0, 9, 2, -26, -23, -5, 0, 27, -43, -1, -2, -7, 11, -1, 61, -46, 10, -22, -13, -32, -1, -3, 1, -11, -8, 0, 21, 1, 10, 16, -1]",17,,"[32, 33, 27, 9, 11, 6, 5, 16, 21, 20, 17]",11,71
w6c8a977,,,,,,,test,[],23.0,38134.0,"['0', '12', '13', '14', '19', '20']","['', 1, -1, 1, 5, 12, -17, 52, 1, 30, 13, 28, 1, 0, 3, 17, 64, 24, 54, -10, 47, 2, -57, 0, 2, -3, 15, 43, -41, 32, 1, -18, -10, -14]",18,,"[21, 20, 19, 14, 13, 12]",6,72
w6c8a977,,,,,,,test,[],12.0,51807.0,"['0', '1', '2', '3', '4', '5']","['', -1, -1, 4, -6, 37, 17, -50, 1, -47, 30, -54, -2, -2, -3, 11, -1, 9, 34, -6, -19, -27, 25, 2, 1, -2, -4, -36, 23, -34, -2, -37, -61, -81]",19,,"[32, 27, 9, 5, 3, 4, 2]",7,73
wc56f217,,,,,,,test,[],30.0,24811.0,"['0', '12', '13', '14', '19', '21']","['', -2, 1, 1, -6, 26, 13, 9, -3, 15, 34, -21, -1, 2, -9, -21, -58, 6, 5, 4, 2, 49, 50, 1, -2, 1, -7, -16, -33, 0, 4, 3, -38, -49]",0,,"[6, 11, 32, 27, 21]",5,74
wc56f217,,,,,,,test,[],24.0,22705.0,"['0', '1', '2', '3', '4', '6']","['', -1, -1, 0, -9, 8, 53, 24, -2, -28, -24, 54, 0, -1, 1, 17, 4, 20, 10, -3, -37, -11, -7, 1, 2, 4, 2, 28, -24, 40, 4, -10, 16, -2]",1,,"[9, 16, 21, 32, 27, 6]",6,75
wc56f217,,,,,,,test,[],-30.0,27862.0,"['0', '23', '24', '25', '30', '31']","['', 1, 0, -3, -11, 18, -61, -15, -4, -5, 19, -20, 0, -2, 0, 5, -11, 12, 3, -3, -2, -6, -63, -1, 1, -8, 9, -45, 1, 15, -5, 37, -44, 29]",2,,"[16, 21, 32, 27, 29, 33, 31, 28, 5, 6, 9, 11, 10, 7, 17, 20, 22, 18]",18,76
wc56f217,,,,,,,test,[],45.0,11525.0,"['0', '1', '2', '3', '8', '10']","['', -1, 1, 2, 3, -24, 1, 39, -1, 14, 53, 61, 2, 0, 0, -1, -16, -5, -45, 5, -9, 36, 34, 1, -2, -1, -6, -50, -21, -25, 9, -88, 16, -8]",3,,"[5, 9, 10]",3,55
wc56f217,,,,,,,test,[],45.0,9732.0,"['0', '1', '2', '3', '8', '10']","['', 0, -1, 2, -1, 76, 6, -15, -4, -7, 51, 17, 1, -3, -2, 1, -6, 22, 34, -3, -92, -30, -38, 1, 4, 1, 15, 11, 36, 10, 6, -30, -10, 48]",4,,[10],1,65
wc56f217,,,,,,,test,[],-11.0,21869.0,"['0', '1', '2', '3', '4', '5']","['', 0, 3, -5, -9, 54, 19, -60, 4, 8, -69, -12, 0, 1, 4, 1, 33, -5, -27, -7, 17, -63, 22, -1, -1, 2, 10, -62, -26, 2, -5, 28, -67, 12]",5,,"[10, 6, 17, 16, 18, 20, 21, 22, 32, 33, 29, 27, 28, 31, 11, 9, 5, 7]",18,68
wc56f217,,,,,,,test,[],18.0,17016.0,"['0', '1', '2', '3', '4', '5']","['', 0, -1, -1, 8, 39, -38, -15, -6, 39, -2, 46, 0, 0, -5, 10, -12, -48, -19, -18, -1, 4, 9, 1, -1, 3, 2, -6, -66, 30, -4, 1, -41, 9]",6,,"[5, 27, 32, 21, 16, 20, 17, 29, 33]",9,77
wc56f217,,,,,,,test,[],47.0,10334.0,"['0', '1', '2', '3', '4', '6']","['', 0, 0, 4, 4, -39, 45, 32, 1, 5, 43, 53, 1, -2, 0, 7, -27, -39, 0, 1, 12, 39, -70, 0, 0, 0, 1, 33, 18, -1, 1, 3, -4, 42]",7,,"[5, 6]",2,67
wc56f217,,,,,,,test,[],35.0,12510.0,"['0', '12', '13', '14', '15', '16']","['', 1, -1, -4, 1, 16, -45, -17, -3, 9, -8, 14, 0, 2, -7, 13, 45, 2, 21, 5, -24, 5, 25, 0, 2, 0, 1, -25, -12, -15, 14, 8, -32, 13]",8,,"[11, 6, 5, 32, 21, 16]",6,78
wc56f217,,,,,,,test,[],31.0,11167.0,"['0', '12', '13', '14', '19', '21']","['', 1, 2, -2, 7, -18, 63, -43, -14, -53, -28, -36, 2, -1, -5, 9, -19, -40, 28, 5, -14, 45, 4, 2, 1, 6, 1, -39, 78, -17, -2, -22, -7, 8]",9,,"[9, 5, 17, 16, 21]",5,79
wc56f217,,,,,,,test,[],21.0,9480.0,"['0', '1', '2', '3', '8', '9']","['', -1, -1, 3, 11, 47, -18, -4, -7, 33, -53, -44, -1, 1, -1, 0, 2, 7, -33, -3, 18, 9, 35, -1, 2, 6, -1, 9, 7, 17, 3, 47, 16, 28]",10,,"[9, 21]",2,57
wc56f217,,,,,,,test,[],35.0,10049.0,"['0', '23', '24', '25', '30', '32']","['', 1, -2, -1, 5, 11, -3, -31, 1, 23, -23, 2, 2, 1, 2, -8, -18, -10, -27, -10, -50, -7, 27, 1, 1, 4, -7, -22, -8, -29, 2, -21, 36, -28]",11,,"[5, 29, 32]",3,80
wc56f217,,,,,,,test,[],-31.0,24579.0,"['0', '12', '13', '14', '19', '20']","['', 0, 1, -2, 6, -2, -22, 3, -12, -59, 11, -57, -1, 2, 1, -7, 0, -46, -36, -1, 19, -1, -3, -1, 0, 3, 9, 11, 4, 11, 4, -15, -12, -21]",12,,"[32, 21, 16, 27, 9, 5, 6, 7, 11, 33, 29, 31, 28, 17, 20, 18, 22]",17,81
wc56f217,,,,,,,test,[],-18.0,13511.0,"['0', '1', '2', '3', '4', '6']","['', 1, -5, -2, -2, -65, 14, 39, -16, -50, 30, 36, -1, -2, 3, -2, -17, 51, 10, -15, 8, -45, 24, 1, 1, 4, 16, 23, -12, -35, 2, -33, -46, -15]",13,,"[9, 21, 32, 16, 29, 33, 5, 6]",8,82
wc56f217,,,,,,,test,[],12.0,11918.0,"['0', '1', '2', '3', '8', '9']","['', 1, 3, 9, -11, -46, -16, 5, 7, 10, -65, -10, 1, 0, 3, -2, -6, 6, 13, 2, 4, -21, 12, 0, 2, 5, 1, -12, -20, 14, 1, -11, 1, -20]",14,,"[9, 21, 32, 27, 16, 17]",6,83
wc56f217,,,,,,,test,[],29.0,9678.0,"['0', '12', '13', '14', '19', '21']","['', 1, 3, -2, 6, -40, -18, 10, 17, 24, 9, -5, -1, 1, -1, 2, -28, 4, -49, 4, 42, 29, 68, 0, 1, 2, -7, 69, 32, -8, -7, 19, 27, 4]",15,,[21],1,84
wc56f217,,,,,,,test,[],28.0,12426.0,"['0', '12', '13', '14', '19', '21']","['', -1, 1, 4, 8, -97, -52, 64, -2, -5, 37, 6, -1, 0, 8, -11, 42, -10, -9, 15, -21, 27, -12, -1, 0, 5, -1, 18, 6, 1, -3, 4, -65, -14]",16,,"[32, 5, 9, 29, 17, 20, 21]",7,61
wc56f217,,,,,,,test,[],-12.0,14851.0,"['0', '23', '24', '25', '26', '27']","['', 1, -3, 5, 8, -51, -2, -40, -1, 18, -4, -44, 0, 1, 0, -8, -11, 9, -5, 17, 8, -7, 15, -1, 1, 6, -7, 10, 25, -54, 13, -33, -11, 12]",17,,"[21, 27, 5, 32, 29, 16, 17]",7,85
wc56f217,,,,,,,test,[],54.0,10438.0,"['0', '12', '13', '14', '19', '21']","['', 0, 2, -2, 1, -32, -15, 37, 13, -11, -8, -24, -2, 1, 2, 5, 1, 17, 5, 10, 12, 46, 34, 0, -2, 2, 3, 61, 24, -36, -6, 31, -6, -38]",18,,[21],1,60
wc56f217,,,,,,,test,[],27.0,12599.0,"['0', '12', '13', '14', '19', '21']","['', 1, 3, 6, -6, -8, 12, -9, -3, 22, -11, -57, 0, -1, -3, -13, 32, -71, -54, -2, 39, 42, -37, 0, -3, 4, -12, -5, 33, -7, 12, -28, 12, 27]",19,,"[9, 32, 21]",3,86
w2f7c465,,,,,,,training,[],42.0,15030.0,"['0', '9', '10', '11']","['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",0,,[],0,1
w2f7c465,,,,,,,training,[],52.0,18046.0,"['0', '1', '2', '3']","['', -4, 8, 48, -24, -2, -4, 24, -48, 4, 4, 48, -48]",1,,[],0,41
w2f7c465,,,,,,,training,[],20.0,18903.0,"['0', '9', '10', '12']","['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",2,,[],0,43
w2f7c465,,,,,,,training,[],-18.0,72369.0,"['0', '9', '10', '11']","['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",3,,[],0,20
w2f7c465,,,,,,,training,[],30.0,24500.0,"['0', '1', '2', '3']","['', -2, 8, 24, -48, 2, 4, -24, 24, -2, -8, 48, -24]",4,,[],0,8
w2f7c465,,,,,,,training,[],42.0,12361.0,"['0', '9', '10', '12']","['', 2, -4, 24, -48, -4, -8, -48, -48, -4, 4, -48, 48]",5,,"[4, 11, 8, 7, 3, 12]",6,18
w2f7c465,,,,,,,training,[],46.0,17615.0,"['0', '1', '2', '3']","['', -2, 4, 48, 24, -4, 8, -48, 24, 4, -8, 24, 24]",6,,"[4, 11, 3, 7]",4,30
w2f7c465,,,,,,,training,[],36.0,39833.0,"['0', '1', '2', '3']","['', -2, -4, 48, -48, 2, 4, -48, 24, 4, 8, -48, 48]",7,,"[4, 11, 8, 7, 12, 3]",6,35
w2f7c465,,,,,,,training,[],41.0,18821.0,"['0', '9', '10', '12']","['', -4, 4, 24, 24, -2, -4, 48, -24, -4, 8, -48, 48]",8,,"[11, 4, 7, 5, 6, 12, 9, 10, 1, 2, 3]",11,4
w2f7c465,,,,,,,training,[],18.0,21837.0,"['0', '9', '10', '11']","['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",9,,"[9, 1, 5, 7, 8, 3, 4, 11, 12, 2, 6, 10]",12,34
we404ecf,,,,,,,training,[],20.0,26109.0,"['0', '9', '10', '11']","['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",0,,[],0,43
we404ecf,,,,,,,training,[],-20.0,10524.0,"['0', '1', '2', '3']","['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",1,,"[5, 1]",2,28
we404ecf,,,,,,,training,[],23.0,42246.0,"['0', '9', '10', '11']","['', -4, -8, 24, -24, -2, 8, 24, 48, 4, -4, 24, -48]",2,,[9],1,38
we404ecf,,,,,,,training,[],39.0,21010.0,"['0', '9', '10', '12']","['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",3,,"[9, 1, 5, 10, 12]",5,39
we404ecf,,,,,,,training,[],13.0,15057.0,"['0', '5', '6', '7']","['', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",4,,"[1, 5, 9, 8, 7, 3, 4, 11, 12]",9,87
we404ecf,,,,,,,training,[],20.0,11581.0,"['0', '1', '2', '4']","['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",5,,"[12, 11, 8, 7, 3, 4, 9, 5, 1, 2]",10,45
we404ecf,,,,,,,training,[],43.0,19450.0,"['0', '5', '6', '8']","['', -2, -4, 48, 24, 2, 4, -48, 48, -4, 4, 48, 24]",6,,"[12, 11, 4, 3, 7, 8, 9, 5, 1, 10, 6]",11,12
we404ecf,,,,,,,training,[],37.0,16031.0,"['0', '1', '2', '3']","['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",7,,"[9, 1, 5, 11, 12, 4, 3, 7, 8, 10, 6]",11,23
we404ecf,,,,,,,training,[],33.0,11056.0,"['0', '9', '10', '11']","['', -2, 4, -48, -24, 2, 4, 24, 24, -2, -4, 48, -24]",8,,"[9, 1, 5, 3, 4, 11, 12, 8, 7]",9,1
we404ecf,,,,,,,training,[],43.0,9075.0,"['0', '1', '2', '3']","['', -2, 4, 48, 24, -4, 8, -48, 24, 4, -8, 24, 24]",9,,"[11, 12, 4, 3, 7, 8, 1]",7,30
wd0081d4,,,,,,,training,[],36.0,18029.0,"['0', '1', '2', '3']","['', 2, -4, 48, 24, -2, -4, 24, 24, 2, -8, -24, 24]",0,,"[9, 1, 5, 6, 2, 3, 4, 10, 11, 12]",10,31
wd0081d4,,,,,,,training,[],48.0,11349.0,"['0', '9', '10', '11']","['', 2, 4, -48, -24, -4, -8, 24, -48, -2, 8, 48, -24]",1,,"[1, 2, 3, 7, 8, 11]",6,49
wd0081d4,,,,,,,training,[],51.0,9291.0,"['0', '9', '10', '12']","['', -4, 4, 24, 24, -2, -4, 48, -24, -4, 8, -48, 48]",2,,[12],1,4
wd0081d4,,,,,,,training,[],24.0,11265.0,"['0', '9', '10', '12']","['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",3,,"[12, 11, 4, 3, 7, 8]",6,33
wd0081d4,,,,,,,training,[],47.0,9561.0,"['0', '9', '10', '12']","['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",4,,[12],1,13
wd0081d4,,,,,,,training,[],42.0,9356.0,"['0', '9', '10', '11']","['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",5,,"[12, 11]",2,6
wd0081d4,,,,,,,training,[],38.0,9272.0,"['0', '9', '10', '11']","['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",6,,"[12, 11]",2,5
wd0081d4,,,,,,,training,[],55.0,8539.0,"['0', '5', '6', '7']","['', -2, -8, -24, -24, 4, 8, 48, 24, -2, 8, -24, -48]",7,,"[11, 12, 4, 3, 7]",5,19
wd0081d4,,,,,,,training,[],-44.0,11181.0,"['0', '5', '6', '7']","['', 2, 4, 24, -24, 4, 8, -48, 24, 4, -8, -24, 24]",8,,"[12, 11, 3, 7, 8, 4, 10, 6]",8,88
wd0081d4,,,,,,,training,[],52.0,8399.0,"['0', '1', '2', '4']","['', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",9,,"[8, 7, 3, 4]",4,0
w553c4fe,,,,,,,test,[],15.0,11394.0,"['0', '1', '2', '3', '8', '10']","['', 0, -3, 4, -12, -2, -6, 28, 14, -6, 0, -34, 1, 2, 5, -8, -28, 29, 30, -16, -26, -70, -6, 0, 1, 2, 5, -3, -48, 7, 6, -45, -31, 38]",0,,[],0,89
w553c4fe,,,,,,,test,[],43.0,10810.0,"['0', '12', '13', '14', '15', '18']","['', 0, 0, 4, -10, 35, -22, 23, -3, 26, 25, -47, 0, 0, -1, -6, 59, 7, 50, -5, -34, 4, -18, 2, 0, 5, -2, -10, -1, 11, 7, -4, -22, -34]",1,,[],0,90
w553c4fe,,,,,,,test,[],-32.0,12431.0,"['0', '1', '2', '3', '8', '9']","['', -1, -1, 0, -9, 8, 53, 24, -2, -28, -24, 54, 0, -1, 1, 17, 4, 20, 10, -3, -37, -11, -7, 1, 2, 4, 2, 28, -24, 40, 4, -10, 16, -2]",2,,[],0,75
w553c4fe,,,,,,,test,[],47.0,8356.0,"['0', '23', '24', '25', '30', '32']","['', -1, 2, 0, 0, 25, -13, -8, 9, -44, -28, -4, 1, 0, -5, -7, 54, 10, -20, -4, 120, 43, -52, 0, 1, -1, 9, 56, 0, 9, -1, 28, 48, 30]",3,,[],0,70
w553c4fe,,,,,,,test,[],40.0,9494.0,"['0', '1', '2', '3', '8', '9']","['', 0, 1, 0, 7, -3, 60, -35, 7, 32, 41, -4, 0, 3, 2, -5, 27, 51, 21, -6, 31, -49, 25, 1, 0, 1, 1, -17, -27, -9, -5, 48, -43, 58]",4,,[],0,91
w553c4fe,,,,,,,test,[],15.0,11962.0,"['0', '12', '13', '14', '15', '18']","['', -1, -2, 3, -3, -6, -5, 35, 13, 14, -8, 45, 0, -1, 4, 2, -46, 20, 10, -15, -69, 4, 22, 1, -3, -1, 5, -49, 3, 7, 7, -79, 5, 65]",5,,[],0,92
w553c4fe,,,,,,,test,[],26.0,7312.0,"['0', '23', '24', '25', '30', '32']","['', -1, -1, 3, 11, 47, -18, -4, -7, 33, -53, -44, -1, 1, -1, 0, 2, 7, -33, -3, 18, 9, 35, -1, 2, 6, -1, 9, 7, 17, 3, 47, 16, 28]",6,,[],0,57
w553c4fe,,,,,,,test,[],-30.0,10203.0,"['0', '23', '24', '25', '26', '29']","['', 1, -2, -1, 5, 11, -3, -31, 1, 23, -23, 2, 2, 1, 2, -8, -18, -10, -27, -10, -50, -7, 27, 1, 1, 4, -7, -22, -8, -29, 2, -21, 36, -28]",7,,[],0,80
w553c4fe,,,,,,,test,[],48.0,8282.0,"['0', '23', '24', '25', '26', '29']","['', 0, -3, 1, -2, -24, 51, 2, 0, -8, -13, 6, 0, 6, -4, 1, -15, -22, -21, 0, 30, 38, 22, 0, 4, 7, 14, -15, 20, 23, 5, 18, 18, -10]",8,,[],0,93
w553c4fe,,,,,,,test,[],12.0,9294.0,"['0', '23', '24', '25', '26', '29']","['', 0, 3, -5, -9, 54, 19, -60, 4, 8, -69, -12, 0, 1, 4, 1, 33, -5, -27, -7, 17, -63, 22, -1, -1, 2, 10, -62, -26, 2, -5, 28, -67, 12]",9,,[],0,68
w553c4fe,,,,,,,test,[],26.0,11465.0,"['0', '1', '2', '3', '8', '10']","['', 1, 4, -1, 10, -14, -16, 14, -9, -42, 31, -63, 0, -1, -1, -11, -65, -21, -37, -3, 3, -24, -34, 0, -2, -4, -2, 9, 67, 52, -10, -42, 2, 18]",10,,[],0,94
w553c4fe,,,,,,,test,[],3.0,9286.0,"['0', '1', '2', '3', '8', '9']","['', 1, 1, -1, 6, -26, 7, 57, 12, -10, 31, -12, -1, -3, 2, 2, 32, 26, -10, 7, 60, 74, 25, 0, 1, 0, -5, 50, 24, 5, 12, 27, -40, 40]",11,,[],0,95
w553c4fe,,,,,,,test,[],-38.0,9275.0,"['0', '1', '2', '3', '8', '10']","['', 0, -1, -5, 5, -19, 34, -1, 0, -35, -32, 18, 0, 0, 3, 4, -11, 93, 100, 4, -46, -29, 19, -1, 0, -8, 3, 39, -39, -11, -3, -80, -15, -18]",12,,[],0,96
w553c4fe,,,,,,,test,[],21.0,11532.0,"['0', '1', '2', '3', '8', '9']","['', 0, 1, 7, -1, -39, -38, -21, -13, 26, -16, -10, 0, -3, -3, 5, 20, -14, 58, -10, -11, -7, -89, 2, 1, -4, 16, 19, 14, -19, 1, -49, 25, -12]",13,,[],0,97
w553c4fe,,,,,,,test,[],-53.0,8140.0,"['0', '1', '2', '3', '8', '9']","['', 0, 0, 0, 11, 45, -48, 4, -10, -43, 19, -27, -3, 1, 5, 16, -13, 46, -84, -8, 17, 15, 42, 1, 0, 6, 5, 55, -26, 10, -3, 26, -7, -8]",14,,[],0,54
w553c4fe,,,,,,,test,[],-50.0,9424.0,"['0', '12', '13', '14', '19', '20']","['', 1, -2, -6, 10, 10, -20, -34, -6, 39, -1, -45, 1, 1, -1, 5, -26, 31, -46, -7, -44, -13, -24, 0, 0, 2, 1, 8, 51, -9, -12, 30, 59, 6]",15,,[],0,98
w553c4fe,,,,,,,test,[],5.0,9506.0,"['0', '12', '13', '14', '19', '22']","['', 0, -1, 1, -14, 2, -15, 20, -14, -14, 53, -38, 1, 3, 0, 8, 33, 50, -12, -1, 26, -24, 2, -1, -5, 1, 14, -12, 3, -14, -6, 4, 34, 71]",16,,[],0,64
w553c4fe,,,,,,,test,[],1.0,10418.0,"['0', '12', '13', '14', '19', '20']","['', 0, -2, -3, 15, 0, -23, 44, -1, -21, -46, 25, -1, -1, 3, 1, -3, -7, 37, 18, -18, 18, 62, 1, -1, -2, -5, -29, -20, 8, -5, 28, 4, -13]",17,,[],0,99
w553c4fe,,,,,,,test,[],8.0,9582.0,"['0', '12', '13', '14', '15', '16']","['', 1, 3, -5, -4, -25, -34, 8, 4, -23, -16, 8, 0, -2, 9, -2, 3, -20, -8, -7, 52, -59, -6, 1, -3, 2, 11, 9, 0, -1, -2, 19, -28, 10]",18,,[],0,100
w553c4fe,,,,,,,test,[],23.0,9241.0,"['0', '1', '2', '3', '8', '9']","['', 1, 1, 0, -1, 14, 56, 28, -4, 25, -4, -6, 2, -1, -2, -16, -45, 14, -22, 4, -36, -25, 22, 1, 1, 5, 14, 33, -29, -3, 5, -13, 14, -51]",19,,[],0,101
w27b8993,,,,,,,test,[],33.0,27041.0,"['0', '12', '13', '14', '15', '16']","['', 0, -6, 2, -12, 19, -31, -47, 4, -48, -14, 7, 1, 1, 0, -7, 62, -19, 58, -4, 37, 34, -33, 0, 2, 3, -2, 10, -13, -37, 8, -18, 44, 19]",0,,"[32, 27, 21, 5, 9, 10, 7, 16]",8,102
w27b8993,,,,,,,test,[],30.0,13806.0,"['0', '23', '24', '25', '26', '27']","['', 1, 1, 0, -1, 14, 56, 28, -4, 25, -4, -6, 2, -1, -2, -16, -45, 14, -22, 4, -36, -25, 22, 1, 1, 5, 14, 33, -29, -3, 5, -13, 14, -51]",1,,"[32, 27, 9, 5, 7, 10, 16, 21]",8,101
w27b8993,,,,,,,test,[],10.0,19816.0,"['0', '12', '13', '14', '19', '21']","['', -2, -3, 6, 5, 20, 37, -65, 12, -37, -31, 33, -1, 1, 6, -5, -19, 22, 29, 3, -51, 52, 20, -2, -2, -4, -6, 8, -23, 39, 9, 2, -34, 0]",2,,"[29, 27, 33, 32, 31, 28, 21, 20, 22, 18, 17, 5, 6, 7, 10, 11, 9]",17,103
w27b8993,,,,,,,test,[],18.0,12452.0,"['0', '23', '24', '25', '30', '32']","['', -3, 2, 1, -2, -4, -8, 14, -1, -57, -6, 72, 0, 1, -2, 1, 6, -8, 28, -7, -4, 16, -9, -1, 1, -4, -4, -27, -4, -14, -4, 22, 56, -11]",3,,"[29, 33, 32, 31, 21, 20, 22, 18, 17, 6]",10,104
w27b8993,,,,,,,test,[],-6.0,15732.0,"['0', '12', '13', '14', '19', '20']","['', -1, -2, 1, 3, 10, -18, -26, 1, -13, 33, 37, 0, -3, 1, -5, 26, 22, -34, 8, 45, 12, 20, -1, -2, 5, 2, -3, -2, 24, -2, -16, -10, -5]",4,,"[32, 33, 31, 29, 28, 27, 25, 21, 22, 20, 17, 18, 16, 7, 6, 5, 9, 11, 10]",19,105
w27b8993,,,,,,,test,[],19.0,12426.0,"['0', '12', '13', '14', '19', '20']","['', 1, 3, -5, -4, -25, -34, 8, 4, -23, -16, 8, 0, -2, 9, -2, 3, -20, -8, -7, 52, -59, -6, 1, -3, 2, 11, 9, 0, -1, -2, 19, -28, 10]",5,,"[32, 31, 33, 29, 28, 27, 25, 17, 16, 18, 20]",11,100
w27b8993,,,,,,,test,[],34.0,11225.0,"['0', '23', '24', '25', '26', '27']","['', -1, 1, 2, 8, -7, -10, -19, 12, 32, -1, 21, -1, 4, -2, -3, -12, 54, 5, 9, -4, -39, 25, -1, -3, -2, 5, 56, -44, -70, 7, 10, -18, 13]",6,,"[32, 31, 33, 29, 28, 25, 27]",7,106
w27b8993,,,,,,,test,[],40.0,10449.0,"['0', '23', '24', '25', '30', '33']","['', 0, 3, 2, -13, 127, 21, 3, -11, 3, -15, 21, 0, 4, 1, 4, 12, -5, -6, 9, 25, -20, -36, 0, 2, 0, 14, -25, 5, -81, -5, -10, 16, 55]",7,,"[27, 29, 28, 33]",4,107
