pid,block,correct,delays,key_press,questions,responses,score,trial_index,trial_time,view_history,clicks,n_clicks,stim_i
2,test,,"[0, 0]",,,,-11.0,25,8318.0,,[4],1,90
2,test,,"[0, 0]",,,,14.0,26,8394.0,,[3],1,38
2,test,,"[0, 0, 0, 0, 0]",,,,11.0,27,11083.0,,"[4, 3, 7, 8]",4,120
2,test,,"[0, 0]",,,,9.0,28,37486.0,,[8],1,66
2,test,,"[0, 0, 0, 0]",,,,7.0,29,9728.0,,"[11, 12, 7]",3,134
31,training,,"[3, 42]",,,,29.0,0,62480.0,,[5],1,22
31,training,,"[0, 0, 16]",,,,34.0,1,28386.0,,"[4, 7]",2,33
31,training,,"[0, 0, 0, 0, 0]",,,,44.0,2,16466.0,,"[12, 8, 7, 3]",4,81
31,training,,"[0, 0, 0, 0, 0]",,,,52.0,3,12202.0,,"[12, 11, 4, 3]",4,104
31,training,,"[0, 0]",,,,53.0,4,9850.0,,[7],1,28
31,training,,"[0, 0]",,,,47.0,5,9507.0,,[11],1,74
31,training,,"[0, 0, 0, 0]",,,,51.0,6,12354.0,,"[3, 4, 11]",3,5
31,training,,"[0, 0]",,,,47.0,7,9249.0,,[7],1,32
31,training,,"[0, 0, 0, 0]",,,,39.0,8,8818.0,,"[4, 3, 7]",3,130
31,training,,"[0, 0, 0]",,,,36.0,9,8813.0,,"[7, 8]",2,0
31,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,4.0,10,13550.0,,"[7, 11, 12, 4, 3, 8]",6,71
31,test,,"[0, 0, 0]",,,,8.0,11,9158.0,,"[7, 8]",2,105
31,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,4.0,12,11032.0,,"[12, 11, 4, 3, 7, 8]",6,148
31,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,-1.0,13,10989.0,,"[7, 8, 12, 11, 4, 3]",6,69
31,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,-6.0,14,10607.0,,"[7, 8, 12, 11, 4, 3]",6,111
31,test,,"[0, 0, 0]",,,,-2.0,15,9551.0,,"[7, 8]",2,35
31,test,,"[0, 0, 0]",,,,-2.0,16,8699.0,,"[11, 12]",2,127
31,test,,"[0, 0, 0, 0, 0, 0]",,,,10.0,17,10214.0,,"[3, 4, 11, 10, 9]",5,157
31,test,,"[0, 0, 0, 0, 0]",,,,11.0,18,8985.0,,"[7, 8, 12, 11]",4,53
31,test,,"[0, 0, 0, 0, 0]",,,,1.0,19,9555.0,,"[4, 11, 12, 7]",4,156
31,test,,"[0, 0, 0, 0, 0]",,,,1.0,20,9590.0,,"[7, 11, 4, 3]",4,39
31,test,,"[0, 0, 0, 0, 0]",,,,6.0,21,8575.0,,"[12, 8, 7, 11]",4,67
31,test,,"[0, 0, 0]",,,,23.0,22,8213.0,,"[4, 3]",2,149
31,test,,"[0, 0, 0]",,,,-2.0,23,7745.0,,"[11, 12]",2,60
31,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,9.0,24,9638.0,,"[7, 8, 12, 11, 4, 3]",6,99
31,test,,"[0, 0, 0]",,,,3.0,25,8462.0,,"[11, 12]",2,46
31,test,,"[0, 0, 0, 0, 0]",,,,-9.0,26,10297.0,,"[8, 7, 11, 12]",4,88
31,test,,"[0, 0, 0, 0]",,,,-8.0,27,8131.0,,"[7, 3, 4]",3,159
31,test,,"[0, 0]",,,,14.0,28,8347.0,,[11],1,151
31,test,,"[0, 0, 0]",,,,-7.0,29,10193.0,,"[11, 4]",2,86
83,training,,"[3, 2, 19]",,,,28.0,0,42124.0,,"[1, 8]",2,28
83,training,,"[0, 18]",,,,31.0,1,27286.0,,[11],1,33
83,training,,[42],,,,-42.0,2,52399.0,,[],0,22
83,training,,"[0, 18]",,,,13.0,3,27478.0,,[3],1,125
83,training,,"[0, 0, 16]",,,,12.0,4,26227.0,,"[7, 8]",2,26
83,training,,"[0, 0, 0, 0, 0, 3, 0]",,,,42.0,5,14329.0,,"[12, 11, 4, 3, 7, 8]",6,32
83,training,,"[0, 2, 0]",,,,40.0,6,11108.0,,"[8, 12]",2,25
83,training,,"[0, 0, 0]",,,,54.0,7,9250.0,,"[3, 11]",2,80
83,training,,"[0, 0]",,,,43.0,8,9962.0,,[8],1,11
83,training,,"[0, 0, 0]",,,,42.0,9,9963.0,,"[4, 11]",2,84
83,test,,"[0, 0]",,,,55.0,10,9003.0,,[4],1,56
83,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,11,10121.0,,"[8, 11, 3, 7, 12, 4]",6,4
83,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,54.0,12,11099.0,,"[3, 12, 4, 8, 11, 7]",6,3
83,test,,"[0, 0, 0]",,,,50.0,13,8964.0,,"[4, 12]",2,130
83,test,,"[0, 0, 0, 0]",,,,41.0,14,34933.0,,"[7, 3, 11]",3,9
83,test,,"[0, 0, 0, 0, 0, 0]",,,,31.0,15,10751.0,,"[11, 4, 7, 12, 8]",5,23
83,test,,"[0, 0]",,,,55.0,16,10225.0,,[3],1,104
83,test,,"[0, 0]",,,,47.0,17,10221.0,,[11],1,82
83,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,16.0,18,10385.0,,"[7, 4, 11, 12, 3, 8]",6,83
83,test,,"[0, 0, 0]",,,,38.0,19,8730.0,,"[7, 11]",2,102
83,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,42.0,20,11078.0,,"[11, 4, 8, 3, 7, 12]",6,55
83,test,,"[0, 0, 0, 0, 0]",,,,52.0,21,8531.0,,"[8, 3, 7, 4]",4,72
83,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,14.0,22,9650.0,,"[3, 7, 8, 11, 12, 4]",6,2
83,test,,"[0, 0, 0, 0]",,,,45.0,23,9945.0,,"[7, 4, 3]",3,81
83,test,,"[0, 0, 0, 0, 0, 0]",,,,41.0,24,8855.0,,"[7, 8, 11, 12, 3]",5,31
83,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,12.0,25,9774.0,,"[4, 11, 3, 7, 8, 12]",6,13
83,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,26,8693.0,,"[11, 8, 7, 3, 4, 12]",6,57
83,test,,"[0, 0]",,,,53.0,27,8517.0,,[4],1,76
83,test,,"[0, 0]",,,,53.0,28,8757.0,,[11],1,15
83,test,,"[0, 0, 0]",,,,36.0,29,8979.0,,"[7, 8]",2,0
19,training,,"[3, 2, 0, 3, 3, 0]",,,,43.0,0,28600.0,,"[5, 7, 3, 1, 9]",5,81
19,training,,"[3, 3, 3, 0, 0, 0, 0, 0, 0, 0]",,,,21.0,1,25112.0,,"[5, 1, 9, 7, 8, 3, 4, 11, 12]",9,4
19,training,,"[0, 0, 3, 3, 3, 2, 0, 0]",,,,31.0,2,25202.0,,"[7, 8, 5, 1, 9, 12, 11]",7,0
19,training,,"[0, 0, 0, 0, 0, 0, 2, 3, 3, 0, 3, 3, 0]",,,,24.0,3,31745.0,,"[8, 7, 12, 11, 4, 3, 5, 1, 9, 6, 10, 2]",12,2
19,training,,"[0, 3, 0, 3, 2, 4]",,,,39.0,4,26412.0,,"[8, 5, 6, 12, 9]",5,54
19,training,,"[0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 0]",,,,42.0,5,37764.0,,"[8, 7, 5, 9, 1, 6, 3, 4, 12, 11]",10,19
19,training,,"[0, 0, 0, 0, 2, 3, 0, 0, 3, 3, 0]",,,,28.0,6,34630.0,,"[7, 8, 12, 11, 10, 9, 3, 4, 6, 5]",10,8
19,training,,"[0, 0, 0, 2, 0]",,,,46.0,7,13559.0,,"[8, 7, 3, 2]",4,20
19,training,,"[0, 0]",,,,59.0,8,10013.0,,[7],1,3
19,training,,"[0, 0, 0]",,,,50.0,9,10794.0,,"[7, 8]",2,76
19,test,,"[0, 0, 0, 0, 0]",,,,40.0,10,9497.0,,"[7, 8, 12, 11]",4,9
19,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,11,9319.0,,"[7, 11, 12, 4, 3, 8]",6,22
19,test,,"[0, 0]",,,,53.0,12,9309.0,,[8],1,82
19,test,,"[0, 0, 0]",,,,36.0,13,8634.0,,"[8, 7]",2,104
19,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,45.0,14,10087.0,,"[7, 8, 11, 10, 9, 4, 3]",7,102
19,test,,"[0, 0, 0, 0, 0, 0]",,,,37.0,15,9331.0,,"[7, 4, 3, 11, 12]",5,7
19,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,15.0,16,12065.0,,"[12, 11, 4, 3, 7, 8, 10, 6, 2]",9,30
19,test,,"[0, 0, 0]",,,,44.0,17,8314.0,,"[8, 7]",2,129
19,test,,"[0, 0, 0, 0]",,,,53.0,18,9328.0,,"[8, 7, 4]",3,56
19,test,,"[0, 0]",,,,57.0,19,9559.0,,[3],1,101
19,test,,"[0, 0, 0, 0]",,,,53.0,20,8553.0,,"[7, 8, 4]",3,72
19,test,,"[0, 0, 0]",,,,38.0,21,7688.0,,"[4, 12]",2,12
19,test,,"[0, 0, 0, 0]",,,,51.0,22,8303.0,,"[7, 8, 11]",3,5
19,test,,"[0, 0]",,,,59.0,23,8318.0,,[4],1,78
19,test,,"[0, 0, 0, 0, 0]",,,,34.0,24,9328.0,,"[11, 3, 12, 4]",4,125
19,test,,"[0, 0]",,,,39.0,25,9259.0,,[7],1,80
19,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,42.0,26,9709.0,,"[3, 4, 12, 11, 7, 6]",6,32
19,test,,"[0, 0, 0]",,,,46.0,27,9312.0,,"[7, 12]",2,27
19,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,18.0,28,12216.0,,"[4, 11, 8, 7, 12, 3, 10, 2]",8,75
19,test,,"[0, 0, 0, 0, 0, 0]",,,,45.0,29,9400.0,,"[11, 3, 8, 4, 7]",5,21
6,training,,"[3, 41]",,,,35.0,0,79572.0,,[1],1,2
6,training,,"[3, 3, 0, 38]",,,,13.0,1,84983.0,,"[5, 6, 12]",3,101
6,training,,"[0, 0, 0]",,,,40.0,2,12719.0,,"[4, 3]",2,10
6,training,,"[0, 40]",,,,-43.0,3,54364.0,,[3],1,9
6,training,,"[0, 0, 0, 0]",,,,51.0,4,12931.0,,"[4, 3, 8]",3,29
6,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,48.0,5,18566.0,,"[4, 3, 8, 12, 7, 11]",6,15
6,training,,"[0, 0]",,,,53.0,6,11809.0,,[4],1,76
6,training,,"[0, 0, 0, 0, 0]",,,,50.0,7,10752.0,,"[4, 3, 7, 8]",4,6
6,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,32.0,8,11180.0,,"[4, 3, 7, 8, 12, 11]",6,8
6,training,,"[0, 0]",,,,53.0,9,10978.0,,[4],1,85
6,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,16.0,10,20321.0,,"[12, 8, 7, 3, 4, 11]",6,17
6,test,,"[0, 0, 0]",,,,-26.0,11,13693.0,,"[8, 7]",2,58
6,test,,"[0, 0, 0, 0, 0, 0]",,,,17.0,12,13748.0,,"[7, 8, 12, 11, 4]",5,83
6,test,,"[0, 0, 0, 0, 0]",,,,56.0,13,10942.0,,"[3, 7, 8, 12]",4,16
6,test,,"[0, 0, 0, 0]",,,,37.0,14,9083.0,,"[12, 8, 7]",3,80
6,test,,"[0, 0, 0, 0]",,,,47.0,15,10360.0,,"[4, 3, 7]",3,21
6,test,,"[0, 0]",,,,13.0,16,11208.0,,[7],1,26
6,test,,"[0, 0, 0]",,,,42.0,17,9221.0,,"[4, 11]",2,84
6,test,,"[0, 0, 0, 0]",,,,51.0,18,10965.0,,"[4, 3, 7]",3,28
6,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,14.0,19,20147.0,,"[3, 4, 11, 12, 8, 7]",6,75
6,test,,"[0, 0, 0, 0, 0]",,,,34.0,20,9764.0,,"[4, 11, 8, 7]",4,104
6,test,,"[0, 0]",,,,51.0,21,9537.0,,[3],1,102
6,test,,"[0, 0, 0, 0]",,,,45.0,22,9992.0,,"[4, 3, 7]",3,32
6,test,,"[0, 0, 0, 0]",,,,35.0,23,9505.0,,"[3, 7, 8]",3,0
6,test,,"[0, 0]",,,,45.0,24,9853.0,,[3],1,31
6,test,,"[0, 0]",,,,41.0,25,9408.0,,[3],1,82
6,test,,"[0, 0, 0]",,,,40.0,26,9195.0,,"[4, 3]",2,129
6,test,,"[0, 0, 0]",,,,48.0,27,9810.0,,"[4, 3]",2,20
6,test,,"[0, 0, 0]",,,,36.0,28,9427.0,,"[3, 4]",2,125
6,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,29,13499.0,,"[3, 4, 7, 8, 12, 11]",6,4
72,training,,[42],,,,24.0,0,78279.0,,[],0,24
72,training,,[42],,,,44.0,1,60733.0,,[],0,11
72,training,,[42],,,,-30.0,2,52478.0,,[],0,23
72,training,,[42],,,,18.0,3,51327.0,,[],0,82
72,training,,[42],,,,30.0,4,52323.0,,[],0,8
72,training,,[42],,,,18.0,5,52400.0,,[],0,31
72,training,,[42],,,,12.0,6,55481.0,,[],0,29
72,training,,"[0, 18]",,,,29.0,7,28837.0,,[3],1,73
72,training,,"[0, 0, 0, 0, 24]",,,,26.0,8,49030.0,,"[4, 3, 12, 8]",4,22
72,training,,"[0, 0, 0]",,,,40.0,9,10736.0,,"[4, 3]",2,10
72,test,,[0],,,,-5.0,10,12339.0,,[],0,38
72,test,,[0],,,,-10.0,11,24244.0,,[],0,89
72,test,,"[0, 0]",,,,-11.0,12,10160.0,,[12],1,155
72,test,,"[0, 0, 0]",,,,-7.0,13,13251.0,,"[4, 3]",2,63
72,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-7.0,14,29828.0,,"[10, 5, 9, 1, 2, 3, 4, 7, 8, 12, 11, 6]",12,121
72,test,,"[0, 0, 0, 0]",,,,7.0,15,13760.0,,"[1, 9, 5]",3,68
72,test,,"[0, 0, 0, 0, 0]",,,,6.0,16,18237.0,,"[8, 7, 6, 5]",4,71
72,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-2.0,17,19845.0,,"[9, 10, 11, 12, 4, 3, 2, 1, 7, 6, 8, 5]",12,137
72,test,,"[0, 0, 0]",,,,8.0,18,11316.0,,"[4, 3]",2,140
72,test,,"[0, 0, 0]",,,,-7.0,19,13503.0,,"[12, 11]",2,87
72,test,,[0],,,,-10.0,20,10035.0,,[],0,94
72,test,,[0],,,,0.0,21,12743.0,,[],0,128
72,test,,[0],,,,5.0,22,8078.0,,[],0,146
72,test,,"[0, 0, 0]",,,,13.0,23,14042.0,,"[4, 3]",2,42
72,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,2.0,24,21926.0,,"[4, 3, 2, 1, 11, 12, 7, 8]",8,52
72,test,,"[0, 0, 0]",,,,3.0,25,11270.0,,"[7, 8]",2,158
72,test,,[0],,,,-5.0,26,11740.0,,[],0,41
72,test,,[0],,,,-10.0,27,9906.0,,[],0,61
72,test,,[0],,,,-10.0,28,9348.0,,[],0,153
72,test,,[0],,,,-5.0,29,14240.0,,[],0,151
20,training,,"[3, 3, 3, 3, 0, 16]",,,,17.0,0,55772.0,,"[9, 10, 5, 1, 3]",5,6
20,training,,"[3, 2, 2, 2, 0, 0]",,,,43.0,1,29327.0,,"[9, 7, 4, 3, 11]",5,74
20,training,,"[0, 0, 0, 3, 2, 2, 0]",,,,30.0,2,19006.0,,"[11, 12, 8, 7, 3, 4]",6,23
20,training,,"[0, 0, 0, 2, 0]",,,,40.0,3,12035.0,,"[11, 7, 12, 4]",4,54
20,training,,"[0, 0, 0]",,,,52.0,4,11975.0,,"[4, 8]",2,14
20,training,,"[0, 0, 0, 0, 0, 0, 4]",,,,14.0,5,24733.0,,"[12, 7, 4, 8, 11, 3]",6,75
20,training,,"[0, 3, 2, 0]",,,,53.0,6,13851.0,,"[11, 12, 10]",3,80
20,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,18.0,7,16949.0,,"[11, 3, 8, 12, 7, 4]",6,79
20,training,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,21.0,8,17595.0,,"[11, 4, 3, 7, 8, 12, 6, 10, 2]",9,26
20,training,,"[0, 0, 0, 0, 0, 3, 0]",,,,34.0,9,16232.0,,"[4, 3, 8, 7, 11, 12]",6,12
20,test,,"[0, 0, 0, 0]",,,,39.0,10,12266.0,,"[11, 12, 10]",3,18
20,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,16.0,11,11858.0,,"[11, 7, 8, 12, 4, 3]",6,83
20,test,,"[0, 0, 0, 0, 0]",,,,52.0,12,10957.0,,"[4, 3, 11, 12]",4,33
20,test,,"[0, 0, 0]",,,,48.0,13,13553.0,,"[11, 7]",2,21
20,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,14,22851.0,,"[11, 7, 12, 8, 4, 3]",6,22
20,test,,"[0, 0, 0]",,,,50.0,15,9204.0,,"[11, 12]",2,73
20,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,48.0,16,9100.0,,"[4, 3, 11, 12, 8, 7]",6,29
20,test,,"[0, 0]",,,,41.0,17,10457.0,,[3],1,82
20,test,,"[0, 0, 0]",,,,52.0,18,16416.0,,"[3, 4]",2,76
20,test,,"[0, 0, 0]",,,,36.0,19,9800.0,,"[11, 12]",2,8
20,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,50.0,20,11842.0,,"[11, 7, 8, 12, 4, 3]",6,56
20,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,21,10175.0,,"[11, 4, 3, 7, 8, 12]",6,57
20,test,,"[0, 0, 0]",,,,46.0,22,12532.0,,"[11, 12]",2,55
20,test,,"[0, 0]",,,,41.0,23,10009.0,,[11],1,72
20,test,,"[0, 0, 0, 0, 0]",,,,50.0,24,97321.0,,"[11, 12, 8, 7]",4,28
20,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,38.0,25,11623.0,,"[4, 3, 7, 8, 12, 11]",6,9
20,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,52.0,26,33031.0,,"[11, 12, 7, 8, 3, 4]",6,101
20,test,,"[0, 0, 0, 0, 0]",,,,48.0,27,14787.0,,"[11, 4, 3, 12]",4,130
20,test,,"[0, 0]",,,,43.0,28,64191.0,,[11],1,58
20,test,,"[0, 0, 0]",,,,50.0,29,10448.0,,"[11, 7]",2,19
57,training,,"[3, 3, 0, 0]",,,,51.0,0,32698.0,,"[9, 5, 8]",3,82
57,training,,"[0, 0, 0, 3, 0]",,,,42.0,1,27884.0,,"[8, 7, 3, 4]",4,31
57,training,,"[0, 0]",,,,55.0,2,11643.0,,[4],1,56
57,training,,"[0, 0, 0, 0]",,,,45.0,3,8847.0,,"[12, 11, 8]",3,32
57,training,,"[0, 0, 0, 14]",,,,45.0,4,24666.0,,"[8, 7, 4]",3,77
57,training,,"[0, 0, 0, 14]",,,,-27.0,5,28401.0,,"[12, 4, 7]",3,58
57,training,,"[0, 0, 0]",,,,54.0,6,13112.0,,"[12, 3]",2,104
57,training,,"[0, 0, 0, 15]",,,,17.0,7,31137.0,,"[8, 3, 11]",3,2
57,training,,"[0, 0, 0, 0, 0, 0]",,,,39.0,8,13487.0,,"[8, 7, 3, 4, 11]",5,9
57,training,,"[0, 0]",,,,41.0,9,11422.0,,[11],1,18
57,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,10,13594.0,,"[8, 7, 3, 4, 11, 12]",6,50
57,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,7.0,11,11838.0,,"[12, 11, 4, 3, 7, 8, 2, 6]",8,141
57,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,9.0,12,9297.0,,"[12, 11, 4, 3, 2, 1]",6,122
57,test,,"[0, 0, 0, 0, 0, 0]",,,,20.0,13,10455.0,,"[8, 7, 3, 2, 1]",5,113
57,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,2.0,14,11642.0,,"[12, 11, 10, 4, 3, 7, 8, 9]",8,67
57,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,9.0,15,9434.0,,"[3, 4, 11, 12, 10, 9]",6,131
57,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,6.0,16,12323.0,,"[7, 8, 3, 4, 11, 9, 10, 5, 6]",9,92
57,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-2.0,17,16800.0,,"[12, 11, 9, 10, 4, 2, 1, 3, 5, 6, 7, 8]",12,59
57,test,,"[0, 0]",,,,4.0,18,8823.0,,[12],1,68
57,test,,"[0, 0]",,,,14.0,19,15361.0,,[12],1,124
57,test,,"[0, 0]",,,,-6.0,20,9519.0,,[12],1,147
57,test,,"[0, 0, 0, 0, 0, 0]",,,,0.0,21,13980.0,,"[12, 8, 7, 4, 3]",5,65
57,test,,"[0, 0, 0]",,,,13.0,22,9517.0,,"[12, 11]",2,151
57,test,,"[0, 0, 0]",,,,13.0,23,14364.0,,"[11, 4]",2,116
57,test,,"[0, 0]",,,,14.0,24,10172.0,,[12],1,115
57,test,,"[0, 0, 0]",,,,13.0,25,12094.0,,"[11, 4]",2,42
57,test,,"[0, 0, 0]",,,,-12.0,26,15943.0,,"[7, 3]",2,90
57,test,,"[0, 0, 0, 0]",,,,7.0,27,10709.0,,"[12, 11, 4]",3,155
57,test,,"[0, 0, 0]",,,,13.0,28,13044.0,,"[12, 11]",2,36
57,test,,"[0, 0]",,,,29.0,29,16811.0,,[8],1,43
44,training,,"[3, 41]",,,,53.0,0,74631.0,,[5],1,82
44,training,,"[3, 42]",,,,17.0,1,72147.0,,[1],1,19
44,training,,"[0, 18]",,,,21.0,2,47735.0,,[4],1,83
44,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,42.0,3,23410.0,,"[3, 4, 7, 8, 11, 12]",6,27
44,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,4,13026.0,,"[3, 4, 11, 12, 8, 7]",6,4
44,training,,"[0, 0, 0, 3, 0]",,,,44.0,5,17993.0,,"[3, 4, 11, 12]",4,6
44,training,,"[0, 0, 0, 0, 0, 0, 4]",,,,16.0,6,26260.0,,"[3, 11, 7, 8, 12, 4]",6,17
44,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,48.0,7,15198.0,,"[3, 4, 11, 12, 7, 8]",6,14
44,training,,"[0, 0, 2, 2, 0]",,,,54.0,8,21653.0,,"[4, 3, 7, 8]",4,101
44,training,,"[0, 0, 0, 0, 0, 3, 0]",,,,36.0,9,25090.0,,"[4, 3, 7, 8, 11, 12]",6,18
44,test,,"[0, 0, 0]",,,,46.0,10,17452.0,,"[8, 7]",2,32
44,test,,"[0, 0, 0]",,,,36.0,11,9965.0,,"[3, 4]",2,125
44,test,,"[0, 0]",,,,51.0,12,8848.0,,[12],1,130
44,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,42.0,13,12097.0,,"[11, 7, 8, 12, 4, 3]",6,77
44,test,,"[0, 0, 0, 0, 0, 0]",,,,35.0,14,8642.0,,"[3, 4, 7, 8, 12]",5,12
44,test,,"[0, 0, 0, 0]",,,,45.0,15,11635.0,,"[3, 4, 11]",3,74
44,test,,"[0, 0]",,,,45.0,16,9877.0,,[3],1,31
44,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,18.0,17,13178.0,,"[3, 7, 8, 12, 11, 4]",6,13
44,test,,"[0, 0, 0, 0]",,,,51.0,18,9729.0,,"[3, 7, 8]",3,29
44,test,,"[0, 0, 0, 0, 0]",,,,40.0,19,14678.0,,"[3, 4, 11, 12]",4,54
44,test,,"[0, 0, 0, 0]",,,,33.0,20,10117.0,,"[3, 7, 8]",3,23
44,test,,"[0, 0]",,,,57.0,21,10811.0,,[3],1,1
44,test,,"[0, 0, 0, 0, 0]",,,,48.0,22,10791.0,,"[3, 4, 11, 12]",4,73
44,test,,"[0, 0, 0, 0]",,,,45.0,23,15951.0,,"[3, 11, 12]",3,55
44,test,,"[0, 0, 0, 0]",,,,41.0,24,8962.0,,"[3, 4, 11]",3,84
44,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,38.0,25,10312.0,,"[3, 4, 7, 8, 12, 11]",6,9
44,test,,"[0, 0]",,,,41.0,26,8728.0,,[3],1,10
44,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,16.0,27,9720.0,,"[4, 3, 7, 8, 12, 11]",6,26
44,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,20.0,28,9952.0,,"[3, 4, 11, 12, 7, 8]",6,30
44,test,,"[0, 0, 0, 0, 0]",,,,52.0,29,9837.0,,"[3, 4, 11, 12]",4,33
36,training,,"[3, 3, 0, 0, 14]",,,,18.0,0,57953.0,,"[1, 9, 4, 3]",4,27
36,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,16.0,1,23681.0,,"[4, 3, 8, 12, 11, 7]",6,83
36,training,,"[0, 0, 0, 0, 2, 3, 0, 3, 0]",,,,44.0,2,28119.0,,"[4, 3, 11, 12, 8, 7, 10, 6]",8,54
36,training,,"[0, 0, 2, 0]",,,,53.0,3,13269.0,,"[4, 3, 12]",3,104
36,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,4,15508.0,,"[12, 7, 11, 4, 3, 8]",6,4
36,training,,"[0, 0, 0, 0]",,,,39.0,5,10749.0,,"[4, 8, 7]",3,130
36,training,,"[0, 2, 0]",,,,46.0,6,10820.0,,"[11, 7]",2,74
36,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,24.0,7,12214.0,,"[11, 8, 3, 4, 12, 7]",6,22
36,training,,"[0, 0, 0, 0, 0, 0]",,,,55.0,8,11581.0,,"[11, 7, 8, 12, 4]",5,78
36,training,,"[0, 0]",,,,47.0,9,8795.0,,[12],1,55
36,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,9.0,10,15150.0,,"[11, 8, 3, 12, 7, 4]",6,99
36,test,,"[0, 0, 0, 0]",,,,7.0,11,10244.0,,"[11, 12, 8]",3,153
36,test,,"[0, 0]",,,,9.0,12,30100.0,,[11],1,59
36,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,-1.0,13,17664.0,,"[11, 12, 8, 7, 4, 3]",6,141
36,test,,"[0, 0, 0, 0, 0, 0]",,,,-10.0,14,40767.0,,"[11, 12, 8, 7, 4]",5,86
36,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,-21.0,15,10764.0,,"[11, 12, 8, 7, 4, 3]",6,47
36,test,,"[0, 0, 0, 0]",,,,-3.0,16,9650.0,,"[11, 7, 4]",3,88
36,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,-1.0,17,10799.0,,"[11, 12, 8, 7, 4, 3]",6,39
36,test,,"[0, 0]",,,,14.0,18,8784.0,,[11],1,151
36,test,,"[0, 0]",,,,14.0,19,9587.0,,[11],1,157
36,test,,"[0, 0, 0]",,,,8.0,20,15447.0,,"[7, 4]",2,140
36,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,14.0,21,14817.0,,"[4, 12, 7, 8, 11, 3]",6,44
36,test,,"[0, 0, 0, 0, 0, 0]",,,,-10.0,22,12521.0,,"[3, 12, 11, 4, 8]",5,114
36,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,9.0,23,10921.0,,"[3, 8, 11, 12, 7, 4]",6,40
36,test,,"[0, 0, 0, 0]",,,,2.0,24,10192.0,,"[12, 2, 7]",3,107
36,test,,"[0, 0, 0]",,,,-7.0,25,9645.0,,"[4, 3]",2,68
