pid,block,correct,delays,key_press,questions,responses,score,trial_index,trial_time,view_history,clicks,n_clicks,stim_i
30,training,,"[0, 0, 2, 2, 0, 0, 0, 0, 0]",,,,7.0,9,21655.0,,"[9, 1, 5, 2, 3, 4, 6, 7]",8,35
30,test,,"[0, 0, 0, 0, 0]",,,,21.0,10,22063.0,,"[9, 10, 11, 12]",4,34
30,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-3.0,11,17935.0,,"[9, 5, 1, 10, 6, 2, 4, 3]",8,38
30,test,,"[0, 0, 0, 0, 0]",,,,6.0,12,11141.0,,"[9, 10, 11, 12]",4,43
30,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,14.0,13,16907.0,,"[5, 6, 7, 8, 9, 10, 12, 11, 1, 2, 3]",11,59
30,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,9.0,14,18317.0,,"[9, 10, 5, 6, 4, 3]",6,30
30,test,,"[0, 0, 0, 0, 0, 0]",,,,5.0,15,12284.0,,"[9, 10, 5, 6, 7]",5,0
30,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-9.0,16,18695.0,,"[9, 5, 6, 1, 7, 8, 2, 4, 3]",9,41
30,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,14.0,17,15794.0,,"[9, 10, 12, 11, 5, 6, 7, 8, 1, 2, 4]",11,61
30,test,,"[0, 0, 0, 0, 0, 0]",,,,20.0,18,10166.0,,"[9, 10, 5, 1, 4]",5,48
30,test,,"[0, 0, 0, 0, 0, 0]",,,,-5.0,19,11189.0,,"[9, 5, 1, 4, 3]",5,80
30,test,,"[0, 0, 0, 0, 0]",,,,16.0,20,9916.0,,"[9, 10, 11, 12]",4,31
30,test,,"[0, 0, 0, 0]",,,,7.0,21,9860.0,,"[9, 11, 12]",3,14
30,test,,"[0, 0, 0, 0]",,,,17.0,22,8471.0,,"[9, 11, 12]",3,3
30,test,,"[0, 0, 0]",,,,8.0,23,9007.0,,"[9, 11]",2,94
30,test,,"[0, 0, 0, 0]",,,,2.0,24,9661.0,,"[9, 11, 12]",3,10
30,test,,"[0, 0, 0, 0, 0]",,,,11.0,25,10097.0,,"[9, 10, 11, 12]",4,23
30,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-16.0,26,17445.0,,"[9, 10, 12, 11, 5, 6, 7, 1, 2, 8, 3]",11,92
30,test,,"[0, 0, 0]",,,,13.0,27,8590.0,,"[9, 11]",2,58
30,test,,"[0, 0, 0, 0]",,,,2.0,28,8580.0,,"[9, 11, 12]",3,79
30,test,,"[0, 0, 0]",,,,13.0,29,10018.0,,"[9, 11]",2,11
39,training,,[11],,,,0.0,0,21662.0,,[],0,40
39,training,,[11],,,,0.0,1,18716.0,,[],0,36
39,training,,[11],,,,-10.0,2,22442.0,,[],0,81
39,training,,[11],,,,-10.0,3,27540.0,,[],0,84
39,training,,"[0, 2, 2, 0, 0, 0, 0, 3, 0]",,,,12.0,4,27323.0,,"[5, 6, 8, 1, 9, 10, 11, 12]",8,20
39,training,,"[0, 0, 0, 0]",,,,17.0,5,10971.0,,"[5, 6, 8]",3,77
39,training,,"[0, 0, 3, 3, 0, 2, 2, 2, 2, 3, 4]",,,,-15.0,6,37114.0,,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11]",10,74
39,training,,"[0, 2, 2, 0]",,,,12.0,7,13386.0,,"[1, 2, 3]",3,30
39,training,,"[0, 0, 0, 0, 2]",,,,11.0,8,19828.0,,"[1, 5, 6, 8]",4,22
39,training,,"[0, 0, 2, 3, 0, 2]",,,,0.0,9,21096.0,,"[5, 1, 9, 10, 11]",5,57
39,test,,"[0, 0, 0, 0]",,,,22.0,10,10544.0,,"[1, 2, 3]",3,54
39,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,-1.0,11,12198.0,,"[5, 6, 8, 9, 10, 12]",6,37
39,test,,"[0, 0, 0, 0]",,,,7.0,12,9449.0,,"[5, 6, 8]",3,52
39,test,,"[0, 0, 0, 0]",,,,12.0,13,10083.0,,"[5, 6, 8]",3,82
39,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,3.0,14,8867.0,,"[1, 2, 3, 4, 5, 6, 7]",7,72
39,test,,"[0, 0, 0, 0]",,,,27.0,15,9465.0,,"[5, 6, 7]",3,9
39,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,7.0,16,10644.0,,"[5, 6, 8, 7, 9, 10, 11, 12]",8,83
39,test,,[0],,,,5.0,17,9308.0,,[],0,96
39,test,,"[0, 0, 0, 0, 0, 0]",,,,10.0,18,8382.0,,"[5, 1, 9, 10, 12]",5,24
39,test,,"[0, 0, 0, 0, 0]",,,,21.0,19,8702.0,,"[9, 1, 2, 3]",4,23
39,test,,"[0, 0, 0, 0, 0]",,,,21.0,20,8223.0,,"[5, 1, 2, 3]",4,67
39,test,,"[0, 0, 0, 0, 0]",,,,-4.0,21,8327.0,,"[5, 6, 8, 7]",4,2
39,test,,"[0, 0, 0, 0]",,,,7.0,22,9306.0,,"[5, 6, 8]",3,75
39,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-7.0,23,12463.0,,"[5, 9, 10, 12, 11, 1, 2, 4, 3, 6, 8, 7]",12,19
39,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,-6.0,24,9432.0,,"[5, 1, 9, 2, 3, 4]",6,80
39,test,,"[0, 0, 0, 0, 0, 0]",,,,0.0,25,10060.0,,"[5, 1, 9, 10, 11]",5,56
39,test,,"[0, 0, 0, 0]",,,,12.0,26,9425.0,,"[1, 2, 3]",3,13
39,test,,"[0, 0, 0, 0]",,,,7.0,27,8227.0,,"[5, 6, 8]",3,91
39,test,,"[0, 0, 0, 0, 0]",,,,1.0,28,8426.0,,"[5, 9, 10, 12]",4,6
39,test,,"[0, 0, 0, 0]",,,,2.0,29,8405.0,,"[9, 10, 12]",3,63
38,training,,"[0, 0]",,,,9.0,0,15538.0,,[9],1,94
38,training,,"[0, 0, 0]",,,,-7.0,1,11806.0,,"[1, 4]",2,55
38,training,,"[0, 0, 0]",,,,23.0,2,10534.0,,"[9, 1]",2,95
38,training,,"[0, 0, 0, 0]",,,,22.0,3,9957.0,,"[1, 2, 4]",3,48
38,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,4.0,4,11607.0,,"[1, 2, 4, 3, 5, 9]",6,76
38,training,,"[0, 0, 0, 0, 0, 0]",,,,15.0,5,10690.0,,"[1, 2, 4, 9, 5]",5,85
38,training,,"[0, 0, 0, 0, 0]",,,,26.0,6,8696.0,,"[5, 6, 7, 8]",4,62
38,training,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-12.0,7,17131.0,,"[5, 6, 8, 7, 1, 2, 9, 10, 4, 3, 11, 12]",12,74
38,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,4.0,8,13107.0,,"[5, 1, 2, 9, 3, 4]",6,99
38,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,-1.0,9,9535.0,,"[1, 5, 9, 6, 7, 8]",6,49
38,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,-1.0,10,12168.0,,"[1, 2, 4, 3, 5, 9]",6,8
38,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-8.0,11,12624.0,,"[1, 5, 9, 10, 11, 12, 2, 4]",8,45
38,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,8.0,12,11578.0,,"[1, 5, 6, 9, 2, 4, 3]",7,64
38,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,4.0,13,10743.0,,"[1, 9, 10, 11, 12, 5]",6,98
38,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,13.0,14,8609.0,,"[1, 2, 4, 9, 10, 11, 12]",7,22
38,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,8.0,15,10120.0,,"[9, 10, 11, 12, 1, 2, 5]",7,58
38,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,3.0,16,10547.0,,"[9, 10, 1, 5, 6, 7, 8]",7,91
38,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,-1.0,17,9585.0,,"[9, 1, 5, 2, 3, 4]",6,35
38,test,,"[0, 0, 0, 0, 0, 0]",,,,15.0,18,11591.0,,"[1, 9, 10, 11, 12]",5,47
38,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,6.0,19,11057.0,,"[9, 1, 5, 6, 7, 8, 10, 11, 12]",9,83
38,test,,"[0, 0, 0, 0, 0]",,,,26.0,20,8654.0,,"[9, 1, 2, 4]",4,54
38,test,,"[0, 0, 0, 0, 0, 0]",,,,10.0,21,9761.0,,"[1, 9, 5, 6, 7]",5,69
38,test,,"[0, 0, 0, 0]",,,,12.0,22,9658.0,,"[1, 2, 4]",3,30
38,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,4.0,23,9642.0,,"[1, 9, 10, 2, 4, 3]",6,10
38,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,3.0,24,10406.0,,"[1, 5, 9, 10, 6, 7, 8]",7,4
38,test,,"[0, 0, 0, 0, 0, 0]",,,,10.0,25,8689.0,,"[1, 9, 5, 10, 11]",5,81
38,test,,"[0, 0, 0, 0, 0, 0]",,,,20.0,26,9586.0,,"[1, 9, 5, 7, 6]",5,63
38,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,-7.0,27,11384.0,,"[1, 9, 10, 11, 5, 6, 12]",7,96
38,test,,"[0, 0, 0, 0, 0, 0]",,,,15.0,28,9730.0,,"[1, 9, 10, 11, 12]",5,3
38,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-8.0,29,11799.0,,"[1, 9, 5, 6, 7, 8, 2, 4]",8,41
49,training,,"[0, 0, 0, 0]",,,,12.0,0,14508.0,,"[5, 1, 9]",3,58
49,training,,"[0, 0, 0, 0]",,,,22.0,1,9270.0,,"[5, 1, 9]",3,7
49,training,,"[0, 0, 0, 0]",,,,-13.0,2,8813.0,,"[5, 1, 9]",3,68
49,training,,"[0, 0]",,,,9.0,3,8495.0,,[9],1,50
49,training,,"[0, 0, 0, 0]",,,,-13.0,4,9414.0,,"[9, 1, 5]",3,92
49,training,,"[0, 0]",,,,9.0,5,9304.0,,[1],1,89
49,training,,"[0, 0]",,,,14.0,6,9425.0,,[9],1,71
49,training,,"[0, 0, 0, 0, 0]",,,,11.0,7,8056.0,,"[1, 5, 9, 11]",4,36
49,training,,"[0, 0, 0]",,,,13.0,8,8151.0,,"[9, 11]",2,86
49,training,,"[0, 0, 0, 0, 0]",,,,1.0,9,10114.0,,"[9, 5, 1, 3]",4,35
49,test,,"[0, 0, 0, 0, 0, 0]",,,,-15.0,10,9909.0,,"[1, 5, 9, 12, 7]",5,4
49,test,,"[0, 0, 0]",,,,13.0,11,10942.0,,"[5, 7]",2,82
49,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,-1.0,12,10127.0,,"[1, 5, 9, 12, 11, 6]",6,45
49,test,,"[0, 0, 0, 0]",,,,7.0,13,8242.0,,"[5, 1, 9]",3,42
49,test,,[0],,,,10.0,14,9348.0,,[],0,91
49,test,,"[0, 0, 0, 0, 0]",,,,11.0,15,9374.0,,"[9, 1, 5, 12]",4,84
49,test,,"[0, 0, 0, 0, 0, 0]",,,,20.0,16,9247.0,,"[5, 1, 9, 3, 11]",5,61
49,test,,"[0, 0, 0, 0, 0]",,,,26.0,17,8398.0,,"[9, 1, 5, 7]",4,62
49,test,,"[0, 0, 0, 0, 0]",,,,1.0,18,8289.0,,"[5, 1, 9, 11]",4,6
49,test,,"[0, 0, 0, 0]",,,,7.0,19,8412.0,,"[5, 7, 8]",3,33
49,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,8.0,20,9282.0,,"[5, 1, 3, 4, 9, 11, 12]",7,27
49,test,,"[0, 0, 0, 0, 0]",,,,6.0,21,8323.0,,"[5, 1, 3, 4]",4,97
49,test,,"[0, 0, 0]",,,,8.0,22,8378.0,,"[9, 11]",2,26
49,test,,"[0, 0, 0, 0]",,,,7.0,23,8801.0,,"[9, 1, 3]",3,99
49,test,,"[0, 0, 0, 0]",,,,2.0,24,10355.0,,"[1, 5, 9]",3,49
49,test,,"[0, 0, 0, 0]",,,,2.0,25,9295.0,,"[5, 7, 8]",3,64
49,test,,"[0, 0, 0]",,,,-7.0,26,8742.0,,"[9, 11]",2,17
49,test,,"[0, 0, 0, 0, 0, 0]",,,,-5.0,27,9298.0,,"[5, 1, 9, 7, 8]",5,41
49,test,,"[0, 0, 0, 0]",,,,17.0,28,8243.0,,"[5, 7, 8]",3,85
49,test,,"[0, 0, 0]",,,,23.0,29,8701.0,,"[9, 11]",2,66
4,training,,"[0, 3, 0, 5]",,,,7.0,0,23448.0,,"[5, 6, 1]",3,76
4,training,,"[0, 6]",,,,14.0,1,17925.0,,[10],1,86
4,training,,"[0, 2, 4]",,,,3.0,2,18243.0,,"[6, 7]",2,49
4,training,,"[0, 2, 0, 2]",,,,22.0,3,14823.0,,"[2, 1, 3]",3,23
4,training,,"[0, 9]",,,,14.0,4,21642.0,,[10],1,69
4,training,,"[0, 0, 6]",,,,8.0,5,13855.0,,"[2, 6]",2,14
4,training,,"[0, 0, 2, 8]",,,,-8.0,6,19784.0,,"[2, 10, 6]",3,18
4,training,,"[0, 0, 0, 2, 2, 0, 2]",,,,4.0,7,20640.0,,"[10, 6, 2, 12, 1, 9]",6,58
4,training,,"[0, 0, 0, 0, 5]",,,,11.0,8,16240.0,,"[10, 2, 6, 9]",4,27
4,training,,"[0, 0, 0, 0, 2]",,,,1.0,9,15168.0,,"[10, 2, 6, 7]",4,85
4,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,-7.0,10,13581.0,,"[10, 2, 6, 9, 1, 3, 4]",7,2
4,test,,"[0, 0, 0, 0, 0, 0]",,,,0.0,11,9801.0,,"[10, 2, 6, 1, 5]",5,40
4,test,,"[0, 0, 0, 0]",,,,7.0,12,10704.0,,"[10, 2, 6]",3,42
4,test,,"[0, 0, 0, 0, 0, 0]",,,,10.0,13,11475.0,,"[10, 2, 6, 3, 4]",5,1
4,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,4.0,14,11919.0,,"[10, 2, 6, 9, 12, 8]",6,22
4,test,,"[0, 0, 0, 0]",,,,7.0,15,8643.0,,"[10, 2, 6]",3,72
4,test,,"[0, 0, 0, 0, 0, 0]",,,,-5.0,16,8989.0,,"[10, 2, 6, 9, 1]",5,64
4,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,16.0,17,11282.0,,"[10, 2, 6, 9, 1, 4, 3, 11, 12]",9,7
4,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-4.0,18,14705.0,,"[10, 2, 6, 1, 5, 7, 8, 3, 4]",9,68
4,test,,"[0, 0, 0, 0]",,,,17.0,19,8906.0,,"[10, 2, 6]",3,93
4,test,,"[0, 0, 0, 0, 0, 0]",,,,-5.0,20,9969.0,,"[10, 2, 6, 4, 3]",5,17
4,test,,"[0, 0, 0, 0, 0, 0]",,,,0.0,21,9232.0,,"[10, 2, 6, 8, 7]",5,70
4,test,,"[0, 0, 0, 0, 0, 0]",,,,10.0,22,9787.0,,"[10, 2, 6, 11, 12]",5,11
4,test,,"[0, 0, 0, 0, 0, 0]",,,,-10.0,23,9683.0,,"[10, 2, 6, 3, 4]",5,87
4,test,,"[0, 0, 0, 0, 0, 0]",,,,20.0,24,9549.0,,"[10, 2, 6, 11, 12]",5,5
4,test,,"[0, 0, 0, 0, 0, 0]",,,,20.0,25,9646.0,,"[10, 2, 6, 8, 7]",5,63
4,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,13.0,26,9947.0,,"[10, 2, 6, 9, 1, 11, 12]",7,20
4,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,3.0,27,9918.0,,"[10, 2, 6, 8, 7, 3, 4]",7,25
4,test,,"[0, 0, 0, 0, 0, 0]",,,,0.0,28,10016.0,,"[10, 2, 6, 3, 4]",5,38
4,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,6.0,29,12016.0,,"[10, 2, 6, 11, 4, 3, 7, 8, 12]",9,78
90,training,,"[0, 10]",,,,4.0,0,23943.0,,[5],1,61
90,training,,"[0, 2, 2, 0, 7]",,,,16.0,1,29936.0,,"[1, 5, 9, 6]",4,93
90,training,,"[0, 2, 0, 0, 3, 0, 3, 2]",,,,8.0,2,31003.0,,"[9, 1, 10, 5, 6, 7, 3]",7,69
90,training,,"[0, 2, 2, 2, 4]",,,,-4.0,3,25663.0,,"[5, 8, 2, 10]",4,70
90,training,,"[0, 2, 0, 0, 2, 2, 4]",,,,-11.0,4,29880.0,,"[9, 10, 5, 7, 1, 3]",6,74
90,training,,"[0, 2, 2, 2, 2, 0, 3, 0]",,,,3.0,5,32805.0,,"[1, 3, 9, 5, 2, 4, 6]",7,28
90,training,,"[0, 0, 2, 0, 2, 0, 0, 6]",,,,8.0,6,84260.0,,"[9, 1, 2, 3, 4, 5, 6]",7,8
90,training,,"[0, 0, 0, 2, 4]",,,,1.0,7,18713.0,,"[5, 7, 8, 9]",4,96
90,training,,"[0, 2, 2, 0, 2, 2, 2]",,,,14.0,8,26238.0,,"[9, 11, 5, 6, 1, 10]",6,42
90,training,,"[0, 0, 0, 0, 2, 0]",,,,10.0,9,14164.0,,"[9, 10, 11, 12, 5]",5,84
90,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-2.0,10,16747.0,,"[9, 5, 1, 2, 3, 4, 10, 12, 11, 6, 8, 7]",12,72
90,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,4.0,11,8613.0,,"[9, 1, 2, 5, 3, 4]",6,99
90,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,16.0,12,11481.0,,"[9, 10, 12, 11, 5, 6, 1, 2, 3]",9,7
90,test,,"[0, 0, 0, 0, 0, 0]",,,,5.0,13,9365.0,,"[1, 5, 9, 10, 12]",5,65
90,test,,"[0, 0, 0, 0, 0]",,,,6.0,14,9957.0,,"[9, 10, 12, 11]",4,91
90,test,,"[0, 0, 0, 0]",,,,12.0,15,9789.0,,"[9, 10, 12]",3,27
90,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,9.0,16,9060.0,,"[5, 1, 9, 10, 12, 11]",6,39
90,test,,"[0, 0, 0, 0]",,,,17.0,17,9039.0,,"[9, 10, 11]",3,31
90,test,,"[0, 0, 0, 0, 0, 0]",,,,25.0,18,8427.0,,"[9, 1, 5, 6, 8]",5,62
90,test,,"[0, 0, 0, 0]",,,,17.0,19,8550.0,,"[5, 6, 8]",3,77
90,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,7.0,20,10023.0,,"[5, 1, 2, 4, 9, 10, 12, 11]",8,58
90,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,8.0,21,8671.0,,"[1, 2, 3, 4, 9, 10, 11]",7,36
90,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-3.0,22,9194.0,,"[1, 9, 5, 6, 8, 7, 2, 3]",8,83
90,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,3.0,23,12180.0,,"[1, 9, 5, 6, 8, 7, 2, 3, 4, 10, 12, 11]",12,33
90,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,17.0,24,9606.0,,"[9, 1, 2, 3, 4, 5, 6, 7]",8,32
90,test,,"[0, 0, 0, 0, 0, 0]",,,,15.0,25,9298.0,,"[5, 1, 9, 10, 12]",5,47
90,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-12.0,26,10419.0,,"[9, 1, 5, 6, 8, 7, 2, 3, 10, 11, 4, 12]",12,2
90,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,6.0,27,8801.0,,"[9, 1, 2, 3, 4, 5, 6, 8, 7]",9,64
90,test,,"[0, 0, 0, 0, 0, 0]",,,,0.0,28,8186.0,,"[5, 1, 2, 9, 4]",5,18
90,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,19.0,29,9566.0,,"[9, 1, 5, 6, 8, 7]",6,63
29,training,,"[0, 0]",,,,4.0,0,26231.0,,[5],1,51
29,training,,"[0, 0, 0, 0, 0, 0]",,,,10.0,1,18794.0,,"[1, 9, 10, 12, 11]",5,9
29,training,,"[0, 0, 0, 0, 0]",,,,6.0,2,18171.0,,"[1, 2, 4, 3]",4,97
29,training,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,7.0,3,20283.0,,"[5, 9, 1, 2, 3, 4, 6, 7]",8,35
29,training,,"[0, 0, 0, 0, 0]",,,,11.0,4,14392.0,,"[5, 6, 8, 7]",4,82
29,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,4.0,5,15534.0,,"[9, 5, 1, 2, 3, 4]",6,76
29,training,,"[0, 0, 0, 0, 0]",,,,11.0,6,12889.0,,"[5, 1, 2, 3]",4,30
29,training,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-7.0,7,27571.0,,"[1, 5, 9, 10, 11, 12, 6, 7, 8, 2, 3, 4]",12,57
29,training,,"[0, 0, 0, 0, 0]",,,,11.0,8,12357.0,,"[9, 10, 12, 11]",4,71
29,training,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,2.0,9,24591.0,,"[5, 1, 2, 3, 4, 6, 8, 7]",8,15
29,test,,[0],,,,-10.0,10,11048.0,,[],0,81
29,test,,"[0, 0, 0, 0, 0]",,,,16.0,11,12703.0,,"[9, 10, 12, 11]",4,67
29,test,,"[0, 0, 0, 0, 0]",,,,1.0,12,12371.0,,"[9, 10, 11, 12]",4,63
29,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,4.0,13,14644.0,,"[5, 1, 9, 10, 12, 11]",6,98
29,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,3.0,14,15636.0,,"[5, 6, 7, 8, 1, 2, 4]",7,89
29,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-12.0,15,26891.0,,"[1, 5, 9, 10, 12, 11, 6, 8, 7, 2, 3, 4]",12,88
29,test,,"[0, 0, 0, 0, 0, 0]",,,,5.0,16,11966.0,,"[5, 1, 9, 10, 12]",5,43
29,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,17.0,17,20077.0,,"[9, 10, 12, 11, 1, 2, 4, 3]",8,7
29,test,,"[0, 0, 0, 0]",,,,7.0,18,11872.0,,"[1, 2, 3]",3,20
29,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,9.0,19,14661.0,,"[5, 6, 1, 9, 10, 11]",6,11
29,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,12.0,20,17072.0,,"[9, 10, 12, 11, 1, 2, 4, 3]",8,73
29,test,,"[0, 0, 0, 0, 0, 0]",,,,20.0,21,14065.0,,"[1, 2, 9, 10, 12]",5,53
29,test,,"[0, 0, 0, 0, 0]",,,,21.0,22,12625.0,,"[9, 5, 6, 8]",4,32
29,test,,"[0, 0, 0, 0, 0]",,,,16.0,23,13039.0,,"[5, 6, 8, 7]",4,37
29,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-1.0,24,28807.0,,"[5, 6, 9, 10, 1, 11, 12, 2, 3, 4, 7]",11,17
29,test,,"[0, 0, 0, 0, 0]",,,,21.0,25,12068.0,,"[5, 1, 2, 3]",4,48
29,test,,"[0, 0, 0, 0]",,,,12.0,26,9817.0,,"[1, 2, 3]",3,86
29,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,7.0,27,17900.0,,"[1, 2, 3, 4, 9, 5, 6, 8]",8,8
29,test,,"[0, 0, 0, 0, 0]",,,,16.0,28,11147.0,,"[5, 6, 8, 7]",4,12
29,test,,"[0, 0, 0, 0, 0]",,,,16.0,29,12491.0,,"[5, 6, 7, 8]",4,85
85,training,,[0],,,,-15.0,0,19183.0,,[],0,62
85,training,,"[0, 0, 0, 0, 0]",,,,1.0,1,15143.0,,"[9, 1, 5, 6]",4,4
85,training,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,-2.0,2,29222.0,,"[5, 1, 9, 10, 6, 11, 12]",7,68
85,training,,"[0, 0, 0, 0]",,,,12.0,3,14299.0,,"[9, 10, 11]",3,71
85,training,,"[0, 0, 0, 0, 0]",,,,21.0,4,15324.0,,"[9, 10, 11, 12]",4,53
85,training,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,7.0,5,25861.0,,"[9, 5, 6, 8, 7, 1, 2, 4]",8,33
85,training,,"[0, 0, 0, 0, 0, 0]",,,,25.0,6,12236.0,,"[9, 1, 2, 3, 4]",5,54
85,training,,"[0, 0, 0, 0]",,,,-8.0,7,12777.0,,"[9, 1, 5]",3,72
85,training,,"[0, 0, 0, 0, 0]",,,,16.0,8,9327.0,,"[9, 10, 11, 12]",4,22
85,training,,"[0, 0, 0, 0, 0, 0, 0]",,,,-1.0,9,12596.0,,"[9, 1, 5, 6, 2, 4]",6,38
85,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,7.0,10,20669.0,,"[9, 10, 1, 5, 6, 7, 8, 11]",8,70
85,test,,"[0, 0, 0, 0, 0]",,,,16.0,11,12076.0,,"[9, 10, 11, 12]",4,31
85,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,-2.0,12,20499.0,,"[9, 1, 2, 5, 6, 7, 8]",7,51
85,test,,"[0, 0, 0, 0, 0]",,,,6.0,13,10591.0,,"[5, 1, 9, 10]",4,43
85,test,,"[0, 0, 0, 0, 0, 0]",,,,-5.0,14,14116.0,,"[9, 1, 5, 10, 12]",5,45
85,test,,"[0, 0, 0, 0, 0, 0]",,,,15.0,15,17444.0,,"[9, 1, 5, 7, 8]",5,1
85,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,4.0,16,17204.0,,"[9, 1, 2, 5, 6, 7]",6,80
85,test,,"[0, 0, 0, 0, 0, 0]",,,,0.0,17,11838.0,,"[9, 1, 5, 2, 4]",5,40
85,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,13.0,18,17180.0,,"[9, 10, 1, 2, 5, 6, 8]",7,93
85,test,,"[0, 0, 0, 0, 0, 0]",,,,20.0,19,11284.0,,"[9, 1, 2, 4, 3]",5,23
85,test,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,-14.0,20,25446.0,,"[9, 10, 11, 1, 5, 6, 7, 8, 12]",9,92
85,test,,"[0, 0, 0, 0, 0, 0]",,,,10.0,21,8854.0,,"[9, 1, 5, 10, 11]",5,81
85,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,4.0,22,16550.0,,"[9, 10, 1, 5, 6, 8]",6,87
85,test,,"[0, 0, 0, 0, 0, 0, 0, 0]",,,,-2.0,23,20165.0,,"[9, 10, 1, 2, 5, 6, 7]",7,19
85,test,,"[0, 0, 0, 0, 0]",,,,11.0,24,9587.0,,"[9, 10, 12, 11]",4,39
85,test,,"[0, 0, 0, 0, 0, 0, 0]",,,,-1.0,25,12011.0,,"[9, 1, 2, 3, 5, 4]",6,55
85,test,,"[0, 0, 0, 0, 0, 0]",,,,5.0,26,9387.0,,"[9, 1, 2, 3, 4]",5,97
