wid,feedback,train_height,startTime,bonus,completed,previously_participated,n_quiz,instruct_time,total_time,sex,age
wf707e3d,video,3,Wed Aug 25 2021 14:39:40 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,22.0
we9fc510,meta,3,Wed Aug 25 2021 13:40:21 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[133493, 17544]",25.578616666666665,Female,25.0
w96a29a6,action,3,Wed Aug 25 2021 14:00:54 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[115497],26.197416666666665,Female,19.0
w758c847,action,3,Wed Aug 25 2021 14:38:02 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[84998],28.159333333333333,Female,20.0
w8f13851,none,3,Wed Aug 25 2021 13:27:59 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[38188],13.505833333333333,Female,24.0
w6c6a0b0,none,3,Wed Aug 25 2021 09:54:07 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[127370],37.083,Female,25.0
wfbddbcf,none,3,Wed Aug 25 2021 13:55:59 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[78480],15.2817,Female,24.0
wf04c5cb,action,3,Thu Aug 26 2021 06:59:37 GMT-0600 (Mountain Daylight Time),0.0,True,Yes,1.0,[18505],37.53945,,
wc1310d4,video,3,Wed Aug 25 2021 10:41:35 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,21.0
web1f88a,video,3,Thu Aug 26 2021 10:01:42 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w5edf296,action,3,Thu Aug 26 2021 09:13:30 GMT-0400 (Eastern Daylight Time),0.0,False,,,,,,
w59f2e8c,meta,3,Wed Aug 25 2021 14:12:36 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[98088, 12503]",25.778183333333335,Female,18.0
w6411512,meta,3,Wed Aug 25 2021 14:51:16 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[103267],,Female,26.0
w7945741,action,3,Wed Aug 25 2021 14:13:13 GMT-0400 (Eastern Daylight Time),0.0,True,No,8.0,"[90363, 26789, 22742, 15616, 38379, 9401, 11211, 135935]",53.04901666666667,Female,19.0
w1a711c3,meta,3,Wed Aug 25 2021 13:42:03 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[86387],29.605316666666667,Female,33.0
w63489a1,none,3,Wed Aug 25 2021 13:11:59 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[105849, 42093]",27.20555,Female,21.0
w0910cf4,none,3,Wed Aug 25 2021 13:53:58 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[76754],20.751216666666668,Female,26.0
wc3811c2,video,3,Thu Aug 26 2021 08:45:56 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
wf8412d4,action,3,Wed Aug 25 2021 14:38:10 GMT-0400 (Eastern Daylight Time),0.0,False,,2.0,"[27206, 17447]",,CONSENT REVOKED,21.0
web3b943,none,3,Thu Aug 26 2021 08:32:12 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[136707],32.91305,,
wef2d981,meta,3,Wed Aug 25 2021 13:39:25 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[47886],24.558333333333334,Female,25.0
w4adeb35,video,3,Thu Aug 26 2021 09:11:39 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
w5226666,meta,3,Wed Aug 25 2021 14:57:16 GMT-0400 (EDT),0.0,False,,1.0,[74607],,Female,20.0
w2c490da,none,3,Wed Aug 25 2021 12:51:07 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[122072],34.434533333333334,Female,47.0
we85439c,meta,3,Thu Aug 26 2021 07:53:04 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[145217],38.9426,,
wd718070,video,3,Wed Aug 25 2021 11:10:40 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,20.0
w06c9e08,action,3,Wed Aug 25 2021 14:02:23 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[92281],28.177133333333334,Female,26.0
w9c1cdbd,meta,3,Wed Aug 25 2021 11:43:38 GMT-0500 (Central Daylight Time),0.0,True,No,3.0,"[108044, 14988, 23206]",25.129616666666667,Male,21.0
wfb05ec9,none,3,Wed Aug 25 2021 14:11:17 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[95185, 19063]",27.21435,Female,20.0
wc62635b,action,3,Thu Aug 26 2021 10:09:10 GMT-0400 (EDT),0.0,True,No,1.0,[102682],35.835566666666665,,
w4a44da0,none,3,Thu Aug 26 2021 09:27:14 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[52504, 40780]",19.26925,,
w19ea0a7,none,3,Thu Aug 26 2021 08:05:40 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[31695, 3190]",10.811066666666667,,
w6e94dd5,action,3,Wed Aug 25 2021 13:06:58 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[66100],30.07455,Female,22.0
w98fa55c,action,3,Wed Aug 25 2021 14:58:38 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[128269],,Female,20.0
w1a7b267,meta,3,Wed Aug 25 2021 12:54:31 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[71594],28.396816666666666,Female,21.0
w283e860,meta,3,Wed Aug 25 2021 13:07:18 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[124399],33.42686666666667,Female,21.0
wb0cd959,none,3,Wed Aug 25 2021 11:41:11 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[76077],16.2844,Male,25.0
wd2ee7ad,meta,3,Wed Aug 25 2021 10:08:42 GMT-0700 (Pacific Daylight Time),0.0,True,No,2.0,"[46327, 27758]",36.0257,Female,23.0
wc26700e,action,3,Thu Aug 26 2021 09:02:56 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[25301, 34947]",28.79531666666667,,
w537b564,none,3,Wed Aug 25 2021 13:36:52 GMT-0500 (Central Daylight Time),0.0,True,Yes,1.0,[83592],24.675983333333335,Female,25.0
wc1b9847,video,3,Wed Aug 25 2021 11:09:09 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,34.0
wd592641,none,3,Wed Aug 25 2021 11:50:36 GMT-0700 (Pacific Daylight Time),0.0,False,,2.0,"[168412, 44653]",,CONSENT REVOKED,30.0
w8d2c008,meta,3,Thu Aug 26 2021 08:18:35 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[196556, 65693]",39.15626666666667,,
w5c4e376,meta,3,Wed Aug 25 2021 14:04:28 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[95654],,Female,19.0
wcd5439c,video,3,Thu Aug 26 2021 09:20:45 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w7338271,meta,3,Wed Aug 25 2021 10:45:56 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[106845],22.21115,Female,19.0
w1ce4dd7,video,3,Thu Aug 26 2021 07:50:24 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
w66d8a4e,meta,3,Thu Aug 26 2021 05:59:33 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[90319],36.71593333333333,,
w1ec764b,video,3,Thu Aug 26 2021 09:08:40 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
wadc1a6f,none,3,Wed Aug 25 2021 13:04:25 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[55290],14.554783333333333,Female,20.0
wed8b0b9,none,3,Wed Aug 25 2021 13:41:54 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[129205, 10989]",23.006016666666667,Female,21.0
w3f4b6ff,none,3,Wed Aug 25 2021 14:04:53 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[64843, 16299]",16.92095,Female,22.0
w29c765e,none,3,Wed Aug 25 2021 11:37:12 GMT-0700 (Pacific Daylight Time),0.0,True,Yes,1.0,[67225],14.2412,Female,27.0
wa017e29,action,3,Wed Aug 25 2021 12:53:34 GMT-0500 (CDT),0.0,True,No,1.0,[227163],44.6187,Female,22.0
wb8f7f59,none,3,Wed Aug 25 2021 11:49:03 GMT-0600 (Mountain Daylight Time),0.0,True,No,1.0,[62357],16.40973333333333,Male,22.0
w9ad1c78,action,3,Wed Aug 25 2021 12:43:43 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[127856],26.744833333333332,Female,22.0
w320cca2,meta,3,Thu Aug 26 2021 09:37:37 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[67712],21.04845,,
waa1555d,video,3,Thu Aug 26 2021 09:04:58 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
w583ea3b,action,3,Thu Aug 26 2021 10:19:33 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[218883],34.18691666666667,,
we5b5058,video,3,Wed Aug 25 2021 12:52:38 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,31.0
w4d06758,none,3,Thu Aug 26 2021 10:04:43 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[111298],23.47655,,
w28b28bb,none,3,Wed Aug 25 2021 13:37:36 GMT-0400 (EDT),0.0,True,No,2.0,"[60968, 54190]",19.352933333333333,Female,25.0
wc41b85b,action,3,Wed Aug 25 2021 14:37:09 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[78652],21.534566666666667,Female,19.0
w35280e6,video,3,Wed Aug 25 2021 12:10:37 GMT-0600 (Mountain Daylight Time),0.0,True,No,,,,Female,22.0
w01b6f19,meta,3,Thu Aug 26 2021 09:28:17 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,2.0,"[94777, 217094]",64.96896666666666,,
w22592d9,video,3,Thu Aug 26 2021 08:51:28 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w27b7282,action,3,Thu Aug 26 2021 15:11:03 GMT+0100 (West Africa Standard Time),0.0,False,,2.0,"[17880, 66617]",,,
wbbd11e7,none,3,Wed Aug 25 2021 19:11:06 GMT+0100 (West Africa Standard Time),0.0,True,No,2.0,"[70167, 37842]",24.54756666666667,Male,31.0
wc9d41dc,none,3,Wed Aug 25 2021 11:51:07 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[82531],16.4448,Female,21.0
w47f3973,action,3,Wed Aug 25 2021 13:43:29 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[136202],46.298516666666664,Female,22.0
w15a6b0e,meta,3,Thu Aug 26 2021 13:55:28 GMT+0100 (West Africa Standard Time),0.0,True,No,1.0,[138547],33.12806666666667,,
wf1d1369,action,3,Thu Aug 26 2021 09:04:22 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[81142],26.46695,,
w8e96e86,video,3,Wed Aug 25 2021 14:48:01 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,23.0
w94ae835,none,3,Wed Aug 25 2021 11:50:26 GMT-0700 (MST),0.0,True,No,1.0,[115136],31.096933333333332,Female,18.0
w27f0a19,none,3,Wed Aug 25 2021 13:41:07 GMT-0400 (EDT),0.0,False,,1.0,[138639],,CONSENT REVOKED,20.0
w1da84e5,meta,3,Wed Aug 25 2021 12:45:03 GMT-0500 (CDT),0.0,True,No,1.0,[175764],33.059216666666664,Female,22.0
w5fd8bd2,none,3,Wed Aug 25 2021 09:59:39 GMT-0700 (Mountain Standard Time),0.0,True,No,1.0,[149258],27.27355,Female,19.0
w4a4eee9,action,3,Wed Aug 25 2021 12:52:49 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[75694, 10493]",30.8585,Female,29.0
w77a2f7d,none,3,Thu Aug 26 2021 08:33:14 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[82098],21.992783333333332,,
wc192b69,meta,3,Wed Aug 25 2021 13:45:25 GMT-0500 (Central Daylight Time),0.0,True,Yes,1.0,[132827],32.2361,Female,30.0
w48b619f,meta,3,Wed Aug 25 2021 10:29:27 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[98656],23.41045,Female,24.0
waca74ee,video,3,Thu Aug 26 2021 09:41:24 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w18781f0,action,3,Wed Aug 25 2021 13:23:00 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[81298],62.13755,Male,23.0
w7c77632,video,3,Thu Aug 26 2021 09:45:36 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
wd251d8e,video,3,Thu Aug 26 2021 08:54:06 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
wf1ff498,action,3,Wed Aug 25 2021 13:38:53 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[124769],31.12835,Male,27.0
web2c186,meta,3,Wed Aug 25 2021 13:41:27 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[15506],,CONSENT REVOKED,48.0
wabba64c,none,3,Thu Aug 26 2021 06:57:41 GMT-0700 (GMT-07:00),0.0,True,Yes,1.0,[1237631],125.11371666666666,,
w4f970e5,meta,3,Wed Aug 25 2021 13:31:18 GMT-0400 (Bolivia Time),0.0,True,No,5.0,"[119268, 22232, 34377, 12190, 44083]",35.4988,Female,28.0
w8280241,action,3,Thu Aug 26 2021 09:43:29 GMT-0400 (Bolivia Time),0.0,True,No,1.0,[17872],20.974783333333335,,
w8cd05b0,action,3,Thu Aug 26 2021 09:07:26 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[70827],25.640583333333332,,
we5f4e0f,meta,3,Thu Aug 26 2021 09:24:21 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[127062],27.812333333333335,,
w928c8bc,none,3,Thu Aug 26 2021 07:10:12 GMT-0700 (MST),0.0,True,No,1.0,[140898],25.898316666666666,,
w33a978f,action,3,Wed Aug 25 2021 14:46:06 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[88775],,Female,
w6e807b0,video,3,Thu Aug 26 2021 10:04:47 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w0739511,meta,3,Thu Aug 26 2021 06:51:14 GMT-0700 (GMT-07:00),0.0,False,,1.0,[902184],,,
w6ccc7cc,video,3,Wed Aug 25 2021 12:35:11 GMT-0500 (Central Daylight Time),0.0,True,No,,,,Female,19.0
w8135a21,action,3,Wed Aug 25 2021 13:38:37 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[130476],25.487516666666668,Female,22.0
wbfbce17,meta,3,Wed Aug 25 2021 14:56:10 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[98657],,CONSENT REVOKED,21.0
wa50a45e,video,3,Wed Aug 25 2021 14:45:34 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,22.0
wdc54666,none,3,Thu Aug 26 2021 09:02:17 GMT-0400 (EDT),0.0,True,No,1.0,[142733],23.2257,,
weafee25,none,3,Thu Aug 26 2021 06:57:40 GMT-0700 (GMT-07:00),0.0,False,,1.0,[1232290],,,
wb5b86ec,action,3,Thu Aug 26 2021 09:32:56 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[156286],38.40335,,
wbb30d4a,meta,3,Wed Aug 25 2021 11:59:48 GMT-0500 (Central Daylight Time),0.0,True,No,3.0,"[386082, 27891, 27921]",52.63973333333333,Female,25.0
w9f49610,meta,3,Thu Aug 26 2021 09:22:20 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[310709, 97811]",155.75923333333333,,
w5ee1dda,action,3,Thu Aug 26 2021 06:24:18 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[155621],28.469433333333335,,
w05ddadc,none,3,Wed Aug 25 2021 14:11:38 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[103152],19.566,Female,23.0
w8e72319,action,3,Thu Aug 26 2021 08:51:27 GMT-0500 (Central Daylight Time),0.0,True,No,3.0,"[64505, 11902, 15709]",37.14885,,
wbfd2718,video,3,Wed Aug 25 2021 11:58:32 GMT-0600 (Mountain Daylight Time),0.0,True,No,,,,Female,23.0
w06f009a,action,3,Wed Aug 25 2021 14:55:16 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[46963, 21433]",15.2917,Male,19.0
w78cdc79,meta,3,Wed Aug 25 2021 14:50:46 GMT-0400 (EDT),0.0,True,No,1.0,[120741],27.690916666666666,CONSENT REVOKED,23.0
w7b3bf7b,action,3,Wed Aug 25 2021 14:40:55 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[81845, 15612]",25.703583333333334,Female,28.0
w642a390,action,3,Wed Aug 25 2021 14:51:11 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[88301],25.530633333333334,Female,25.0
w62e6de7,none,3,Wed Aug 25 2021 13:16:13 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[79281],31.741933333333332,Female,22.0
wd40580b,meta,3,Thu Aug 26 2021 10:03:56 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[370547, 45301]",60.39928333333334,,
waeefffd,action,3,Thu Aug 26 2021 07:20:27 GMT-0700 (PDT),0.0,True,Yes,2.0,"[117383, 20335]",25.376716666666667,,
wcf9ad93,video,3,Thu Aug 26 2021 09:00:55 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
wc8ad6fa,action,3,Wed Aug 25 2021 14:51:47 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[123320, 20581]",27.307133333333333,Female,32.0
wffa1c50,action,3,Wed Aug 25 2021 14:02:04 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[80322],,CONSENT REVOKED,20.0
w480ef57,action,3,Thu Aug 26 2021 08:15:45 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[119134, 48062]",34.17366666666667,,
w8bb8061,meta,3,Thu Aug 26 2021 08:43:33 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[104790],30.506066666666666,,
w2fcfe12,meta,3,Wed Aug 25 2021 14:46:51 GMT-0400 (EDT),0.0,True,No,2.0,"[53636, 15421]",27.88685,Female,25.0
wce6dd89,meta,3,Wed Aug 25 2021 11:06:54 GMT-0700 (PDT),0.0,True,No,1.0,[99582],25.101866666666666,Female,19.0
wf755778,none,3,Wed Aug 25 2021 15:04:52 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[62576],,Female,20.0
we7cccc3,video,3,Thu Aug 26 2021 08:21:07 GMT-0600 (Mountain Daylight Time),0.0,True,No,,,,,
wc7e256c,action,3,Thu Aug 26 2021 07:53:39 GMT-0500 (Central Daylight Time),0.0,True,No,4.0,"[66793, 37220, 10625, 30299]",25.593216666666667,,
wef118ad,action,3,Wed Aug 25 2021 13:57:19 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[142495],,CONSENT REVOKED,29.0
we3646df,none,3,Wed Aug 25 2021 11:40:14 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[88966],32.354683333333334,Female,19.0
wcc14650,action,3,Wed Aug 25 2021 11:35:19 GMT-0600 (Mountain Daylight Time),0.0,True,No,1.0,[80721],22.455083333333334,Female,27.0
w092ba05,video,3,Wed Aug 25 2021 14:42:15 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Male,21.0
wf87a1f2,none,3,Thu Aug 26 2021 09:46:01 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[68407],18.19995,,
w176670a,video,3,Wed Aug 25 2021 11:41:50 GMT-0700 (Pacific Daylight Time),0.0,True,No,,,,Female,23.0
wf8c8fee,action,3,Thu Aug 26 2021 08:51:34 GMT-0400 (Eastern Daylight Time),0.0,True,No,3.0,"[101009, 8602, 41297]",26.4343,,
w3bff607,meta,3,Wed Aug 25 2021 10:48:39 GMT-0700 (Pacific Daylight Time),0.0,True,Yes,1.0,[55780],19.10435,Female,18.0
w0ddb995,video,3,Wed Aug 25 2021 12:38:01 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,19.0
wdc7ec18,action,3,Wed Aug 25 2021 11:54:57 GMT-0700 (Pacific Daylight Time),0.0,True,Yes,1.0,[35172],26.502983333333333,Male,28.0
w9a8f033,action,3,Thu Aug 26 2021 09:57:14 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[71224],,,
w803099f,none,3,Wed Aug 25 2021 13:49:59 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[69853],18.193066666666667,Female,24.0
w996f937,meta,3,Wed Aug 25 2021 11:02:53 GMT-0700 (Pacific Daylight Time),0.0,True,No,2.0,"[105963, 25603]",38.728,Female,26.0
w7fa2110,action,3,Wed Aug 25 2021 10:59:41 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[181316],34.1019,Female,20.0
w4fd5446,none,3,Wed Aug 25 2021 11:59:50 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[92584],32.3132,Female,21.0
wf489a57,action,3,Thu Aug 26 2021 08:59:54 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[87519],40.3766,,
wd42be2d,none,3,Thu Aug 26 2021 09:02:34 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[369163, 81784]",46.652883333333335,,
w0f0367a,meta,3,Thu Aug 26 2021 07:15:44 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[188804],81.0884,,
w0f3dcf4,video,3,Thu Aug 26 2021 08:49:55 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
wab106cb,video,3,Thu Aug 26 2021 09:22:08 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w9a48b68,meta,3,Wed Aug 25 2021 10:24:45 GMT-0500 (Central Daylight Time),0.0,True,Yes,1.0,[67700],20.281416666666665,Female,26.0
w0fa7265,video,3,Thu Aug 26 2021 08:55:19 GMT-0500 (Central Daylight Time),0.0,True,No,,,,,
wd386f1c,meta,3,Thu Aug 26 2021 09:41:15 GMT-0400 (EDT),0.0,True,No,1.0,[101509],26.386616666666665,,
w4a0cc38,none,3,Wed Aug 25 2021 13:57:23 GMT-0500 (Central Daylight Time),0.0,False,,1.0,[202725],,Female,27.0
wee61dc6,video,3,Wed Aug 25 2021 13:46:04 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,25.0
w3a1c67e,none,3,Thu Aug 26 2021 09:15:33 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[94283],22.5524,,
w6c30085,meta,3,Wed Aug 25 2021 13:22:40 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[72751],30.74045,Female,23.0
we2170e0,meta,3,Thu Aug 26 2021 09:18:09 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[65834],22.372583333333335,,
w4f9eee0,meta,3,Thu Aug 26 2021 08:47:08 GMT-0500 (Central Daylight Time),0.0,True,Yes,1.0,[748530],87.16895,,
wea0e2bd,action,3,Wed Aug 25 2021 15:06:34 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[547284],40.36163333333333,Female,20.0
waa0750e,action,3,Thu Aug 26 2021 08:54:35 GMT-0400 (Eastern Daylight Time),0.0,True,No,3.0,"[120486, 6411, 13544]",32.46628333333334,,
w158e92a,action,3,Thu Aug 26 2021 09:14:05 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[98957],22.12495,,
w5329083,action,3,Wed Aug 25 2021 12:01:27 GMT-0700 (Mountain Standard Time),0.0,False,,1.0,[204405],,CONSENT REVOKED,20.0
w1b9eb62,video,3,Wed Aug 25 2021 13:03:48 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,32.0
w7cd85c6,action,3,Wed Aug 25 2021 14:53:25 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[53449, 27987]",33.73083333333334,Female,22.0
w897ad93,none,3,Thu Aug 26 2021 08:43:23 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[70280, 7775]",30.143133333333335,,
wb7e3d51,action,3,Wed Aug 25 2021 14:51:54 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[96819],27.568566666666666,Female,28.0
we23fc8b,none,3,Wed Aug 25 2021 15:03:21 GMT-0400 (EDT),0.0,False,,1.0,[135056],,Female,20.0
w4cb281e,action,3,Wed Aug 25 2021 14:48:16 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[88807],19.441716666666668,Female,23.0
w86678bf,meta,3,Wed Aug 25 2021 14:51:26 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[41770],25.168583333333334,Female,22.0
wba5e808,action,3,Wed Aug 25 2021 15:01:50 GMT-0400 (Eastern Daylight Time),0.0,False,,1.0,[66986],,CONSENT REVOKED,25.0
w5030720,action,3,Thu Aug 26 2021 09:44:16 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[95616],24.655733333333334,,
we2103a6,action,3,Thu Aug 26 2021 09:50:14 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[437118],54.762,,
w61be1aa,action,3,Wed Aug 25 2021 13:39:07 GMT-0400 (EDT),0.0,True,No,3.0,"[147536, 44138, 20628]",36.094483333333336,Female,21.0
we1f1d41,meta,3,Thu Aug 26 2021 09:05:33 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[110322, 31568]",32.28261666666667,,
wffcfb01,video,3,Thu Aug 26 2021 09:35:08 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
w31c2904,action,3,Thu Aug 26 2021 08:54:21 GMT-0400 (Eastern Daylight Time),0.0,True,No,2.0,"[152870, 14274]",34.215,,
w230766c,none,3,Thu Aug 26 2021 08:12:16 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[111339],29.356166666666667,,
wbf8b5fe,action,3,Wed Aug 25 2021 14:47:31 GMT-0400 (Eastern Daylight Time),0.0,False,,,,,CONSENT REVOKED,20.0
wd9684f4,video,3,Thu Aug 26 2021 10:07:26 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,,
wf8baf86,action,3,Wed Aug 25 2021 13:50:51 GMT-0500 (Central Daylight Time),0.0,True,Yes,3.0,"[64207, 34205, 20984]",32.85475,CONSENT REVOKED,27.0
wa27fb52,none,3,Thu Aug 26 2021 07:59:40 GMT-0500 (Central Daylight Time),0.0,True,No,1.0,[89005],25.9482,,
wad1d240,action,3,Wed Aug 25 2021 14:46:48 GMT-0400 (Eastern Daylight Time),0.0,True,Yes,1.0,[56410],35.523633333333336,Female,26.0
w724f797,none,3,Wed Aug 25 2021 11:54:33 GMT-0700 (Mountain Standard Time),0.0,False,,2.0,"[404470, 17653]",,Female,23.0
w68f3678,meta,3,Wed Aug 25 2021 10:46:44 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[104167],28.763883333333332,Female,21.0
w81250e4,meta,3,Thu Aug 26 2021 10:22:12 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[121458],32.045633333333335,,
wae4e593,action,3,Thu Aug 26 2021 09:40:00 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[225229],49.08583333333333,,
we53d4db,none,3,Thu Aug 26 2021 09:36:42 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[81483],19.234083333333334,,
w85ac881,action,3,Thu Aug 26 2021 09:20:52 GMT-0500 (Central Daylight Time),0.0,True,No,2.0,"[74623, 12056]",22.3814,,
w3e1db45,video,3,Wed Aug 25 2021 13:31:41 GMT-0400 (Eastern Daylight Time),0.0,True,No,,,,Female,22.0
w226838c,meta,3,Thu Aug 26 2021 09:07:30 GMT-0400 (Eastern Daylight Time),0.0,True,No,1.0,[60384],33.98976666666667,,
wa288de1,none,3,Wed Aug 25 2021 13:13:17 GMT-0500 (CDT),0.0,True,No,1.0,[87942],17.654,Female,30.0
w4294ac0,action,3,Wed Aug 25 2021 10:35:56 GMT-0700 (Pacific Daylight Time),0.0,True,No,1.0,[89158],19.48005,Female,26.0
