wid,view_history,responses,questions,correct,button_pressed,stimulus,block,score,delays,path,trial_time,state_rewards,trial_index,key_press,restarts,clicks,n_clicks,stim_i
w52550ed,,,,,,,training,-53.0,[],"['0', '5', '6', '8']",9800.0,"['', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",9,,,"[9, 1, 5]",3,4
wfb92ae3,,,,,,,training,18.0,"[3, 0, 3, 3, 2, 2, 3, 0, 9]","['0', '1', '2', '4']",65905.0,"['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",0,,,"[9, 12, 10, 11, 6, 8, 2, 4]",8,46
wfb92ae3,,,,,,,training,17.0,"[0, 0, 0, 0, 2, 0, 0, 2]","['0', '9', '10', '12']",29984.0,"['', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",1,,,"[12, 11, 7, 3, 10, 8, 4]",7,16
wfb92ae3,,,,,,,training,13.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]","['0', '5', '6', '7']",19633.0,"['', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",2,,,"[3, 4, 11, 12, 8, 7, 6, 5, 2]",9,4
wfb92ae3,,,,,,,training,18.0,"[0, 2, 3, 0, 0, 3, 10]","['0', '5', '6', '8']",33252.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",3,,,"[11, 10, 9, 7, 8, 6]",6,59
wfb92ae3,,,,,,,training,40.0,"[0, 0, 2, 3, 2]","['0', '9', '10', '11']",18955.0,"['', -4, 4, -24, -24, -4, -8, 24, -24, 4, -8, 48, -48]",4,,,"[3, 11, 10, 9]",4,40
wfb92ae3,,,,,,,training,27.0,"[0, 0, 2, 14]","['0', '5', '6', '8']",27186.0,"['', -2, 8, 24, -48, 2, 4, -24, 24, -2, -8, 48, -24]",5,,,"[3, 8, 6]",3,43
wfb92ae3,,,,,,,training,41.0,"[0, 0, 0, 0, 0, 3, 3, 0]","['0', '5', '6', '7']",18896.0,"['', 2, -4, 24, -48, -4, 4, 48, 48, 4, 4, -48, -24]",6,,,"[12, 3, 4, 11, 7, 8, 6]",7,25
wfb92ae3,,,,,,,training,52.0,"[0, 2, 0]","['0', '5', '6', '8']",10955.0,"['', -2, -4, 48, 24, 2, 4, -48, 48, -4, 4, 48, 24]",7,,,"[8, 6]",2,3
wfb92ae3,,,,,,,training,53.0,"[0, 0, 0, 0]","['0', '1', '2', '3']",9127.0,"['', 4, 4, 48, -48, -2, -8, 48, -24, -4, -8, 24, -48]",8,,,"[11, 12, 3]",3,54
wfb92ae3,,,,,,,training,48.0,"[0, 0, 0, 0, 0, 0, 0]","['0', '9', '10', '11']",12210.0,"['', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",9,,,"[7, 8, 4, 3, 12, 11]",6,17
w8ff7d9f,,,,,,,training,-38.0,[],"['0', '9', '10', '11']",45806.0,"['', -2, 4, 24, -24, -4, 4, -24, 24, -4, -8, -24, 24]",0,,,"[5, 1]",2,15
w8ff7d9f,,,,,,,training,31.0,[],"['0', '1', '2', '4']",16501.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",1,,,"[1, 9, 5]",3,0
w8ff7d9f,,,,,,,training,21.0,[],"['0', '1', '2', '3']",20895.0,"['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",2,,,[1],1,30
w8ff7d9f,,,,,,,training,17.0,[],"['0', '9', '10', '11']",17419.0,"['', -2, 4, -24, 24, -2, -4, -48, -48, 4, -8, 24, 24]",3,,,"[9, 5, 1]",3,46
w8ff7d9f,,,,,,,training,39.0,[],"['0', '9', '10', '12']",21424.0,"['', 4, 8, -24, 24, -2, 4, -24, 48, 2, -8, 24, 48]",4,,,"[9, 5, 1]",3,6
w8ff7d9f,,,,,,,training,51.0,[],"['0', '1', '2', '4']",13933.0,"['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",5,,,"[5, 1, 9]",3,49
w8ff7d9f,,,,,,,training,41.0,[],"['0', '9', '10', '11']",13491.0,"['', -4, 4, -24, -24, -4, -8, 24, -24, 4, -8, 48, -48]",6,,,"[9, 5, 1]",3,40
w8ff7d9f,,,,,,,training,45.0,[],"['0', '9', '10', '11']",12933.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",7,,,"[1, 9, 5]",3,41
w8ff7d9f,,,,,,,training,-26.0,[],"['0', '1', '2', '3']",77807.0,"['', 2, -4, -24, -24, 4, -8, -48, -48, -4, -4, 48, 48]",8,,,[],0,45
w8ff7d9f,,,,,,,training,53.0,[],"['0', '9', '10', '12']",11216.0,"['', 2, 4, 24, -24, 4, 8, 24, -24, 4, 4, 24, 48]",9,,,"[5, 1, 9]",3,7
w786607c,,,,,,,training,52.0,[42],"['0', '5', '6', '7']",60775.0,"['', -2, 8, -24, 24, -4, 8, 48, 24, -2, -4, 24, -48]",0,,,[],0,48
w786607c,,,,,,,training,-33.0,"[0, 18]","['0', '1', '2', '3']",33574.0,"['', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",1,,,[4],1,4
w786607c,,,,,,,training,24.0,"[0, 0, 0, 0, 0, 0, 0]","['0', '9', '10', '11']",20496.0,"['', 2, 4, -24, -48, -2, -4, -24, -24, -2, 8, 24, -24]",2,,,"[12, 11, 4, 3, 7, 8]",6,58
w786607c,,,,,,,training,55.0,"[0, 0]","['0', '1', '2', '4']",11147.0,"['', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",3,,,[4],1,1
w786607c,,,,,,,training,39.0,"[0, 0, 0, 0]","['0', '1', '2', '3']",10257.0,"['', -2, -4, 48, -48, 2, 4, -48, 24, 4, 8, -48, 48]",4,,,"[7, 11, 3]",3,27
w786607c,,,,,,,training,49.0,"[0, 0, 0, 0, 0, 0]","['0', '5', '6', '7']",10736.0,"['', 2, 8, -24, -48, -2, 8, 48, 24, 4, 8, -24, -48]",5,,,"[11, 4, 12, 3, 7]",5,36
w786607c,,,,,,,training,35.0,"[0, 18]","['0', '5', '6', '8']",26871.0,"['', -2, -8, -24, -24, 4, 8, 48, 24, -2, 8, -24, -48]",6,,,[8],1,26
w786607c,,,,,,,training,45.0,"[0, 0]","['0', '9', '10', '12']",9166.0,"['', 2, 4, -48, 48, -4, 4, -48, -48, 2, -4, 24, 48]",7,,,[12],1,18
w786607c,,,,,,,training,32.0,"[0, 0, 0, 0, 0, 0, 0]","['0', '5', '6', '8']",9294.0,"['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",8,,,"[12, 11, 4, 3, 7, 8]",6,31
w786607c,,,,,,,training,53.0,"[0, 0]","['0', '5', '6', '8']",9566.0,"['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",9,,,[8],1,57
wae4e593,,,,,,,training,24.0,[],"['0', '9', '10', '11']",65499.0,"['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",0,,,"[1, 5, 9, 11, 10, 12]",6,35
wae4e593,,,,,,,training,39.0,[],"['0', '9', '10', '11']",47009.0,"['', 2, 8, 24, -24, 2, -8, -24, -24, 4, -8, 48, 48]",1,,,"[1, 9, 5, 10, 11]",5,9
wae4e593,,,,,,,training,40.0,[],"['0', '1', '2', '3']",80257.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",2,,,"[5, 9, 1, 2, 4, 3, 6, 8]",8,59
wae4e593,,,,,,,training,34.0,[],"['0', '9', '10', '11']",115531.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",3,,,"[5, 9, 6, 8, 11, 2]",6,23
wae4e593,,,,,,,training,50.0,[],"['0', '5', '6', '8']",19576.0,"['', -4, -8, 24, -24, -2, 8, 24, 48, 4, -4, 24, -48]",4,,,"[11, 7, 3, 8]",4,50
wae4e593,,,,,,,training,37.0,[],"['0', '9', '10', '11']",22896.0,"['', 2, -4, -24, -24, 4, -8, -48, -48, -4, -4, 48, 48]",5,,,"[11, 3, 10]",3,45
wae4e593,,,,,,,training,49.0,[],"['0', '1', '2', '4']",26084.0,"['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",6,,,"[11, 3, 7, 12, 4]",5,49
wae4e593,,,,,,,training,55.0,[],"['0', '9', '10', '11']",14267.0,"['', -4, 8, 48, -24, -2, -4, 24, -48, 4, 4, 48, -48]",7,,,[11],1,47
wae4e593,,,,,,,training,47.0,[],"['0', '9', '10', '11']",11612.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",8,,,[11],1,41
wae4e593,,,,,,,training,50.0,[],"['0', '9', '10', '12']",22504.0,"['', 2, 4, 24, -24, 4, 8, 24, -24, 4, 4, 24, 48]",9,,,"[11, 3, 7, 8, 4, 12]",6,7
w7e3bdcc,,,,,,,training,-13.0,[],"['0', '1', '2', '3']",17263.0,"['', 4, 8, -24, 48, 2, 8, -48, -48, 2, -4, 24, -48]",0,,,[1],1,20
w7e3bdcc,,,,,,,training,40.0,[],"['0', '1', '2', '4']",21783.0,"['', 2, -8, -24, 48, -2, -4, -24, -24, 4, 8, 24, 48]",1,,,"[5, 1]",2,29
w7e3bdcc,,,,,,,training,56.0,[],"['0', '1', '2', '3']",14011.0,"['', 2, 8, 48, -24, -4, -4, -48, 24, -4, -8, -48, -24]",2,,,"[5, 1]",2,53
w7e3bdcc,,,,,,,training,27.0,[],"['0', '9', '10', '11']",14635.0,"['', 2, -4, 24, -48, -2, -8, 24, -48, 2, 4, 24, -48]",3,,,"[9, 10, 12]",3,30
w7e3bdcc,,,,,,,training,42.0,[],"['0', '5', '6', '7']",26062.0,"['', 2, 8, -24, -48, -2, 8, 48, 24, 4, 8, -24, -48]",4,,,"[1, 2, 3, 4, 5, 9, 10, 12, 11, 6, 8, 7]",12,36
w7e3bdcc,,,,,,,training,42.0,[],"['0', '5', '6', '8']",19485.0,"['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",5,,,"[1, 2, 3, 4, 9, 10, 12, 11, 5, 7, 6, 8]",12,57
w7e3bdcc,,,,,,,training,42.0,[],"['0', '1', '2', '3']",15367.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",6,,,"[5, 6, 8, 7, 9, 10, 1, 2, 4, 3]",10,23
w7e3bdcc,,,,,,,training,41.0,[],"['0', '9', '10', '11']",13742.0,"['', 4, -4, 48, -48, -2, -8, 24, 24, -2, 4, 48, -48]",7,,,"[5, 6, 1, 2, 4, 9, 10, 12, 11]",9,52
w7e3bdcc,,,,,,,training,10.0,[],"['0', '5', '6', '7']",20501.0,"['', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",8,,,"[5, 6, 7, 8, 1, 2, 9, 10, 12, 11, 3, 4]",12,4
w7e3bdcc,,,,,,,training,45.0,[],"['0', '9', '10', '12']",13116.0,"['', 2, 4, 24, -24, 4, 8, 24, -24, 4, 4, 24, 48]",9,,,"[5, 6, 8, 7, 1, 2, 3, 4, 9, 10, 12]",11,7
w0ada4f1,,,,,,,training,37.0,"[0, 0]","['0', '5', '6', '8']",16788.0,"['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",0,,,[8],1,31
w0ada4f1,,,,,,,training,-24.0,[42],"['0', '9', '10', '11']",66024.0,"['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",1,,,[],0,24
w0ada4f1,,,,,,,training,29.0,"[0, 40]","['0', '1', '2', '4']",82832.0,"['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",2,,,[7],1,38
w0ada4f1,,,,,,,training,46.0,"[0, 0, 0, 3, 0]","['0', '9', '10', '11']",31895.0,"['', 4, -4, 48, -48, -2, -8, 24, 24, -2, 4, 48, -48]",3,,,"[4, 8, 11, 12]",4,52
w0ada4f1,,,,,,,training,18.0,"[2, 2, 20]","['0', '9', '10', '12']",40289.0,"['', 2, 4, 24, -24, 4, 8, -48, 24, 4, -8, -24, 24]",4,,,"[2, 12]",2,13
w0ada4f1,,,,,,,training,54.0,"[0, 3, 0]","['0', '1', '2', '4']",21871.0,"['', 4, 4, -48, 48, -2, 4, -48, -24, -2, -4, -48, 24]",5,,,"[4, 3]",2,1
w0ada4f1,,,,,,,training,11.0,"[0, 40]","['0', '5', '6', '7']",53874.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",6,,,[4],1,41
w0ada4f1,,,,,,,training,20.0,"[0, 0, 0, 0, 12]","['0', '5', '6', '8']",34096.0,"['', -2, 4, 24, -24, -4, 4, -24, 24, -4, -8, -24, 24]",7,,,"[12, 8, 4, 3]",4,15
w0ada4f1,,,,,,,training,54.0,"[0, 2, 0]","['0', '9', '10', '11']",19006.0,"['', -4, -8, -48, -48, -4, -4, 48, 24, 4, 4, 48, -48]",8,,,"[11, 3]",2,32
w0ada4f1,,,,,,,training,25.0,"[0, 0, 0, 3, 2, 11]","['0', '9', '10', '11']",35090.0,"['', 2, 4, -24, -48, -2, -4, -24, -24, -2, 8, 24, -24]",9,,,"[11, 8, 3, 5, 7]",5,58
we99f1e9,,,,,,,training,-14.0,[],"['0', '1', '2', '3']",23844.0,"['', 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, -24, -48]",0,,,"[5, 1]",2,44
we99f1e9,,,,,,,training,26.0,[],"['0', '9', '10', '11']",11624.0,"['', 4, -8, 24, 24, 2, 4, 24, 48, -2, 4, 24, -48]",1,,,[],0,34
we99f1e9,,,,,,,training,48.0,[],"['0', '1', '2', '3']",10903.0,"['', 4, -4, 48, -48, -2, -8, 24, 24, -2, 4, 48, -48]",2,,,[],0,52
we99f1e9,,,,,,,training,-51.0,[],"['0', '1', '2', '3']",17460.0,"['', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",3,,,"[5, 9, 1]",3,17
we99f1e9,,,,,,,training,12.0,[],"['0', '5', '6', '7']",11322.0,"['', -2, -8, -48, -48, -4, -8, 24, 24, 4, -4, 48, -24]",4,,,[],0,41
we99f1e9,,,,,,,training,22.0,[],"['0', '9', '10', '11']",9416.0,"['', 2, 4, -48, 48, -4, 4, -48, -48, 2, -4, 24, 48]",5,,,[],0,18
we99f1e9,,,,,,,training,-32.0,[],"['0', '1', '2', '3']",10948.0,"['', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",6,,,[],0,4
we99f1e9,,,,,,,training,-15.0,[],"['0', '9', '10', '11']",21783.0,"['', 2, 8, -24, -48, -2, 8, 48, 24, 4, 8, -24, -48]",7,,,"[5, 9, 1]",3,36
we99f1e9,,,,,,,training,24.0,[],"['0', '5', '6', '8']",10519.0,"['', -4, 4, 48, -48, -4, 4, -24, 24, -4, -8, 24, 24]",8,,,[],0,59
we99f1e9,,,,,,,training,-28.0,[],"['0', '9', '10', '11']",41361.0,"['', -4, -4, -48, -48, -2, -8, 24, 48, 2, 4, -24, -48]",9,,,"[9, 1, 2, 5, 6, 10, 11, 12, 4, 3]",10,31
w477ff18,,,,,,,training,51.0,[],"['0', '9', '10', '11']",14806.0,"['', -4, -8, -48, -48, -4, -4, 48, 24, 4, 4, 48, -48]",0,,,"[4, 8, 3, 12, 11]",5,32
w477ff18,,,,,,,training,52.0,[],"['0', '1', '2', '3']",13668.0,"['', 2, 8, 48, -24, -4, -4, -48, 24, -4, -8, -48, -24]",1,,,"[4, 8, 7, 12, 11, 3]",6,53
w477ff18,,,,,,,training,49.0,[],"['0', '1', '2', '3']",10396.0,"['', -2, 4, 48, 24, -4, 8, -48, 24, 4, -8, 24, 24]",2,,,[3],1,8
w477ff18,,,,,,,training,19.0,[],"['0', '9', '10', '11']",26615.0,"['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",3,,,"[3, 4, 12, 11, 7, 8, 9, 5, 1, 2, 10]",11,35
w477ff18,,,,,,,training,41.0,[],"['0', '1', '2', '3']",65528.0,"['', -2, -4, 48, -24, 2, -4, 48, 24, -2, -8, -24, -24]",4,,,[3],1,42
w477ff18,,,,,,,training,28.0,[],"['0', '5', '6', '8']",18190.0,"['', 2, 4, 24, -24, 4, 8, -48, 24, 4, -8, -24, 24]",5,,,"[4, 8, 11, 12, 7, 3, 10, 6]",8,13
w477ff18,,,,,,,training,47.0,[],"['0', '5', '6', '7']",47210.0,"['', -2, 8, -24, 24, -4, 8, 48, 24, -2, -4, 24, -48]",6,,,"[3, 12, 8, 11, 7]",5,48
w477ff18,,,,,,,training,52.0,[],"['0', '1', '2', '4']",29959.0,"['', 2, 4, -48, 48, -4, 4, -48, -48, 2, -4, 24, 48]",7,,,"[3, 4]",2,18
w477ff18,,,,,,,training,51.0,[],"['0', '9', '10', '12']",12901.0,"['', 2, 4, 24, -24, 4, 8, 24, -24, 4, 4, 24, 48]",8,,,"[4, 3, 10, 11, 12]",5,7
w477ff18,,,,,,,training,40.0,[],"['0', '9', '10', '11']",14173.0,"['', -4, 4, -24, -24, -4, -8, 24, -24, 4, -8, 48, -48]",9,,,"[4, 8, 12, 11]",4,40
w91bc0d2,,,,,,,training,16.0,"[3, 0, 0, 3, 0, 0, 0, 0, 0]","['0', '9', '10', '11']",30968.0,"['', 2, 8, -48, -24, 2, 8, -24, -48, 4, -4, 24, -48]",0,,,"[9, 12, 11, 10, 4, 3, 7, 8]",8,5
w91bc0d2,,,,,,,training,41.0,"[0, 0, 0, 0, 2, 0]","['0', '1', '2', '3']",14235.0,"['', 2, -4, 48, 24, -2, -4, 24, 24, 2, -8, -24, 24]",1,,,"[12, 11, 4, 3, 7]",5,22
w91bc0d2,,,,,,,training,47.0,"[0, 0]","['0', '9', '10', '12']",8907.0,"['', -4, 4, 24, 24, 2, 8, -24, 24, -4, 4, -24, 48]",2,,,[12],1,24
w91bc0d2,,,,,,,training,40.0,"[0, 0, 0, 0, 0]","['0', '9', '10', '12']",9798.0,"['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",3,,,"[3, 4, 11, 12]",4,10
w91bc0d2,,,,,,,training,31.0,"[0, 0, 0, 0, 0, 0]","['0', '5', '6', '8']",9848.0,"['', 4, 8, -24, -24, -4, -8, -48, 48, 2, -8, -24, -48]",4,,,"[12, 11, 4, 3, 8]",5,44
w91bc0d2,,,,,,,training,52.0,"[0, 0, 0]","['0', '5', '6', '7']",9997.0,"['', 2, 8, -24, -48, -2, 8, 48, 24, 4, 8, -24, -48]",5,,,"[12, 7]",2,36
w91bc0d2,,,,,,,training,35.0,"[0, 0, 0, 0]","['0', '1', '2', '4']",8890.0,"['', -2, -8, 24, 48, -2, 8, -24, -24, -2, -4, 24, -24]",6,,,"[12, 3, 4]",3,51
w91bc0d2,,,,,,,training,14.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","['0', '9', '10', '12']",17949.0,"['', -2, -4, 24, -48, -4, 8, -24, -24, 4, -4, -48, 24]",7,,,"[12, 11, 4, 3, 7, 8, 2, 10, 9, 1]",10,16
w91bc0d2,,,,,,,training,41.0,"[0, 0, 0, 0]","['0', '1', '2', '4']",11554.0,"['', 4, -8, 24, 48, 4, -8, -24, 48, -2, -8, 24, -24]",8,,,"[12, 11, 4]",3,33
w91bc0d2,,,,,,,training,42.0,"[0, 0, 0]","['0', '9', '10', '11']",9151.0,"['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",9,,,"[12, 11]",2,2
wd6a6352,,,,,,,training,22.0,[],"['0', '9', '10', '11']",56372.0,"['', 4, 8, -24, 48, 2, 8, -48, -48, 2, -4, 24, -48]",0,,,[],0,20
wd6a6352,,,,,,,training,14.0,[],"['0', '1', '2', '3']",10767.0,"['', -2, -8, 24, 48, -2, 8, -24, -24, -2, -4, 24, -24]",1,,,[],0,51
wd6a6352,,,,,,,training,26.0,[],"['0', '5', '6', '8']",53046.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",2,,,[],0,0
wd6a6352,,,,,,,training,-20.0,[],"['0', '1', '2', '3']",85424.0,"['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",3,,,[],0,10
wd6a6352,,,,,,,training,-57.0,[],"['0', '5', '6', '7']",105882.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",4,,,"[9, 5, 1]",3,23
wd6a6352,,,,,,,training,-17.0,[],"['0', '1', '2', '4']",14366.0,"['', 2, 8, 48, -24, -4, -4, -48, 24, -4, -8, -48, -24]",5,,,"[1, 5, 9]",3,53
wd6a6352,,,,,,,training,-19.0,[],"['0', '9', '10', '12']",83968.0,"['', 2, -4, 24, -48, -4, 4, 48, 48, 4, 4, -48, -24]",6,,,"[9, 5, 1]",3,25
wd6a6352,,,,,,,training,-42.0,[],"['0', '5', '6', '7']",9108.0,"['', -2, -4, 48, 24, 2, 4, -48, 48, -4, 4, 48, 24]",7,,,[],0,3
wd6a6352,,,,,,,training,-26.0,[],"['0', '1', '2', '4']",53448.0,"['', 2, -4, 24, -24, -2, 8, 24, 48, 4, -4, 48, 48]",8,,,[],0,57
wd6a6352,,,,,,,training,-36.0,[],"['0', '9', '10', '12']",79358.0,"['', 2, 8, -24, -48, -2, 8, 48, 24, 4, 8, -24, -48]",9,,,[],0,36
w8280241,,,,,,,training,24.0,[],"['0', '9', '10', '11']",13401.0,"['', 2, 4, -24, -48, -2, -4, -24, -24, -2, 8, 24, -24]",0,,,"[4, 3, 7, 8, 12, 11]",6,58
w8280241,,,,,,,training,20.0,[],"['0', '1', '2', '3']",40287.0,"['', 2, -4, 24, -48, -4, 4, 48, 48, 4, 4, -48, -24]",1,,,"[4, 3]",2,25
w8280241,,,,,,,training,33.0,[],"['0', '1', '2', '4']",13769.0,"['', -2, -8, 24, 48, -2, 8, -24, -24, -2, -4, 24, -24]",2,,,"[4, 11, 12, 7, 8]",5,51
w8280241,,,,,,,training,24.0,[],"['0', '1', '2', '4']",15998.0,"['', 2, 4, -24, 24, 4, 8, -48, -48, -4, -4, -48, -24]",3,,,"[4, 3, 7, 8, 11, 12]",6,38
w8280241,,,,,,,training,41.0,[],"['0', '5', '6', '7']",20775.0,"['', 2, 4, 24, -24, 4, -8, 48, -24, -4, 8, -48, 48]",4,,,"[3, 7, 8]",3,14
w8280241,,,,,,,training,32.0,[],"['0', '9', '10', '12']",12950.0,"['', 4, -8, -48, -48, -4, 4, 24, 24, -2, -8, -24, 48]",5,,,"[4, 3, 7, 8, 11, 12]",6,12
w8280241,,,,,,,training,42.0,[],"['0', '1', '2', '3']",20447.0,"['', 4, -4, 48, -48, -2, -8, 24, 24, -2, 4, 48, -48]",6,,,"[4, 3, 7, 8, 11, 12]",6,52
w8280241,,,,,,,training,6.0,[],"['0', '5', '6', '7']",119594.0,"['', 2, 4, -48, -24, -4, -8, 24, -48, -2, 8, 48, -24]",7,,,"[3, 4, 11, 12, 7, 8]",6,37
w8280241,,,,,,,training,52.0,[],"['0', '1', '2', '3']",15522.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",8,,,"[4, 3, 7, 8, 12, 11]",6,0
w8280241,,,,,,,training,6.0,[],"['0', '1', '2', '3']",60678.0,"['', -4, -8, 24, -24, -2, 8, 24, 48, 4, -4, 24, -48]",9,,,"[4, 3, 7, 8, 11, 12]",6,50
w11eddf5,,,,,,,training,51.0,"[3, 41]","['0', '1', '2', '3']",49917.0,"['', -4, 8, 48, 24, 2, -8, -48, -24, -4, -4, 48, -24]",0,,,[5],1,23
w11eddf5,,,,,,,training,36.0,[42],"['0', '5', '6', '8']",53916.0,"['', 2, 4, 24, -24, 4, 8, -48, 24, 4, -8, -24, 24]",1,,,[],0,13
w11eddf5,,,,,,,training,-48.0,[42],"['0', '1', '2', '3']",58499.0,"['', 4, -4, -48, 24, -2, -4, 24, 48, 4, -4, 48, -48]",2,,,[],0,39
w11eddf5,,,,,,,training,-36.0,[42],"['0', '1', '2', '4']",76118.0,"['', -4, -8, 24, -24, -2, 8, 24, 48, 4, -4, 24, -48]",3,,,[],0,50
w11eddf5,,,,,,,training,16.0,[42],"['0', '5', '6', '8']",55567.0,"['', -4, -8, -48, -48, -4, -4, 48, 24, 4, 4, 48, -48]",4,,,[],0,32
w11eddf5,,,,,,,training,-44.0,[42],"['0', '5', '6', '7']",92209.0,"['', 2, 4, -24, 48, -4, 8, -48, 48, 2, -4, 24, -24]",5,,,[],0,49
w11eddf5,,,,,,,training,26.0,[42],"['0', '5', '6', '8']",54273.0,"['', 2, 8, 48, 24, -2, 4, 24, 24, -2, -4, -48, -24]",6,,,[],0,0
w11eddf5,,,,,,,training,-55.0,"[2, 41]","['0', '1', '2', '3']",71207.0,"['', -2, -4, -48, -48, 2, -8, -24, -24, 2, 4, 24, 24]",7,,,[6],1,35
w11eddf5,,,,,,,training,41.0,"[0, 0]","['0', '9', '10', '12']",11174.0,"['', 4, 8, -24, 24, -2, 4, -24, 48, 2, -8, 24, 48]",8,,,[12],1,6
w11eddf5,,,,,,,training,-41.0,"[0, 40]","['0', '9', '10', '12']",61172.0,"['', -4, 8, 48, -24, -2, -4, 24, -48, 4, 4, 48, -48]",9,,,[8],1,47
w897ad93,,,,,,,training,-42.0,[],"['0', '9', '10', '12']",23299.0,"['', -4, -8, -48, -48, -4, -4, 48, 24, 4, 4, 48, -48]",0,,,"[5, 9]",2,32
w897ad93,,,,,,,training,31.0,[],"['0', '5', '6', '7']",12192.0,"['', 4, -4, -48, -48, 4, 8, 24, -24, -2, 8, 48, -48]",1,,,"[9, 5, 6, 7, 8]",5,17
w897ad93,,,,,,,training,13.0,[],"['0', '1', '2', '3']",30570.0,"['', 2, -4, 24, -48, -4, -8, -48, -48, -4, 4, -48, 48]",2,,,"[9, 5, 1, 2, 4, 3, 6, 7, 11]",9,56
w897ad93,,,,,,,training,16.0,[],"['0', '5', '6', '7']",8909.0,"['', -4, -4, -24, 24, 2, -4, 24, -48, -2, 8, -48, -48]",3,,,"[9, 5, 6, 7, 8, 1]",6,4
w897ad93,,,,,,,training,30.0,[],"['0', '1', '2', '4']",9677.0,"['', 4, 8, -24, 24, -2, 4, -24, 48, 2, -8, 24, 48]",4,,,"[5, 9, 1, 2, 4, 3]",6,6
w897ad93,,,,,,,training,38.0,[],"['0', '9', '10', '12']",24676.0,"['', -4, 8, -24, -48, -4, 8, -48, 48, 4, -8, -24, 48]",5,,,"[1, 9, 5, 10, 11, 12]",6,10
w897ad93,,,,,,,training,36.0,[],"['0', '9', '10', '11']",51953.0,"['', 4, -4, -24, 24, 2, 4, -24, -48, 4, -8, 48, -48]",6,,,"[9, 5, 10, 11, 12, 6, 7, 8]",8,2
w897ad93,,,,,,,training,56.0,[],"['0', '5', '6', '7']",70299.0,"['', -2, -8, -24, -24, 4, 8, 48, 24, -2, 8, -24, -48]",7,,,"[9, 5, 6, 7]",4,26
w897ad93,,,,,,,training,24.0,[],"['0', '5', '6', '8']",8996.0,"['', -2, 8, 24, -48, 2, 4, -24, 24, -2, -8, 48, -24]",8,,,"[9, 5, 6, 7, 8, 1]",6,43
w897ad93,,,,,,,training,52.0,[],"['0', '1', '2', '3']",12485.0,"['', 2, 8, 48, -24, -4, -4, -48, 24, -4, -8, -48, -24]",9,,,"[9, 5, 1, 2, 4, 3]",6,53
wf87a1f2,,,,,,,training,30.0,[],"['0', '5', '6', '7']",16540.0,"['', -4, -8, 24, -24, -2, 8, 24, 48, 4, -4, 24, -48]",0,,,[],0,50
