wid,train_height,feedback,startTime,bonus,completed
w88f038f,3,meta,Mon Dec 14 2020 16:40:45 GMT-0500 (Eastern Standard Time),0.0,True
w923ed03,3,meta,Mon Dec 14 2020 20:09:23 GMT-0500 (Eastern Standard Time),0.0,True
waef9f3c,3,none,Mon Dec 14 2020 19:01:39 GMT-0500 (Eastern Standard Time),0.0,True
w26a8ecf,3,action,Mon Dec 14 2020 19:28:36 GMT-0500 (Eastern Standard Time),0.0,True
wa699fb0,3,action,Mon Dec 14 2020 16:05:33 GMT-0800 (Pacific Standard Time),0.0,True
wf4e1d68,3,none,Mon Dec 14 2020 18:04:59 GMT-0600 (Central Standard Time),0.0,True
w107ee46,3,none,Mon Dec 14 2020 19:20:08 GMT-0600 (Central Standard Time),0.0,True
w8bd10ce,3,none,Mon Dec 14 2020 13:52:36 GMT-0500 (Eastern Standard Time),0.0,True
w14fe22f,3,meta,Mon Dec 14 2020 16:18:51 GMT-0600 (Central Standard Time),0.0,False
w466cdbb,3,none,Mon Dec 14 2020 15:45:53 GMT-0500 (EST),0.0,True
w8ea0ac1,3,action,Tue Dec 15 2020 23:16:41 GMT+0600 (Bangladesh Standard Time),0.0,False
wba22050,3,action,Mon Dec 14 2020 18:02:46 GMT-0600 (Central Standard Time),0.0,True
wea79123,3,none,Mon Dec 14 2020 12:18:50 GMT-0600 (Central Standard Time),0.0,True
we0c2236,3,action,Tue Dec 15 2020 12:46:42 GMT-0500 (Eastern Standard Time),0.0,True
w2feea94,3,none,Mon Dec 14 2020 18:27:27 GMT-0600 (Central Standard Time),0.0,True
w43c8e5a,3,none,Mon Dec 14 2020 14:57:13 GMT-0600 (Central Standard Time),0.0,True
wbde8b9a,3,action,Mon Dec 14 2020 15:00:46 GMT-0500 (Eastern Standard Time),0.0,True
w1ae2107,3,action,Tue Dec 15 2020 12:04:37 GMT-0500 (Eastern Standard Time),0.0,True
w6fdcf65,3,meta,Mon Dec 14 2020 15:39:39 GMT-0500 (Eastern Standard Time),0.0,True
wb6ee90d,3,none,Mon Dec 14 2020 13:50:37 GMT-0700 (Mountain Standard Time),0.0,True
w809a773,3,action,Mon Dec 14 2020 19:29:11 GMT-0500 (Eastern Standard Time),0.0,True
w31fe9f8,3,meta,Tue Dec 15 2020 11:50:55 GMT-0500 (Eastern Standard Time),0.0,True
w30418a9,3,meta,Mon Dec 14 2020 16:03:13 GMT-0800 (Pacific Standard Time),0.0,True
wa9d2189,3,meta,Mon Dec 14 2020 12:45:20 GMT-0800 (Pacific Standard Time),0.0,True
w047bc0a,3,meta,Mon Dec 14 2020 17:18:53 GMT-0500 (EST),0.0,True
w02127c3,3,meta,Mon Dec 14 2020 13:36:45 GMT-0500 (EST),0.0,True
w72f037f,3,none,Mon Dec 14 2020 10:49:37 GMT-0800 (Pacific Standard Time),0.0,False
w22c5962,3,action,Mon Dec 14 2020 10:50:20 GMT-0800 (Pacific Standard Time),0.0,False
wac0bc1f,3,none,Mon Dec 14 2020 16:41:28 GMT-0500 (Eastern Standard Time),0.0,True
wa65659c,3,action,Mon Dec 14 2020 12:55:02 GMT-0600 (Central Standard Time),0.0,True
w01c3eb5,3,meta,Mon Dec 14 2020 14:25:28 GMT-0800 (Pacific Standard Time),0.0,False
w8099a92,3,none,Mon Dec 14 2020 19:06:30 GMT-0500 (Eastern Standard Time),0.0,True
w3f42919,3,action,Mon Dec 14 2020 10:41:28 GMT-0800 (Pacific Standard Time),0.0,True
w96c2da6,3,action,Mon Dec 14 2020 11:56:35 GMT-0700 (Mountain Standard Time),0.0,False
w2063bd7,3,none,Mon Dec 14 2020 11:44:28 GMT-0700 (Mountain Standard Time),0.0,True
w3985653,3,none,Mon Dec 14 2020 15:57:33 GMT-0500 (Eastern Standard Time),0.0,True
w646ab37,3,none,Tue Dec 15 2020 09:05:20 GMT-0800 (Pacific Standard Time),0.0,True
w1c875d6,3,none,Mon Dec 14 2020 11:58:24 GMT-0700 (Mountain Standard Time),0.0,True
w67611af,3,none,Mon Dec 14 2020 11:47:26 GMT-0700 (Mountain Standard Time),0.0,True
w08019c8,3,meta,Mon Dec 14 2020 13:40:42 GMT-0500 (Eastern Standard Time),0.0,True
w253c990,3,action,Mon Dec 14 2020 12:45:13 GMT-0600 (Central Standard Time),0.0,True
w82ef57a,3,action,Mon Dec 14 2020 19:04:37 GMT-0500 (Eastern Standard Time),0.0,True
we4e49af,3,meta,Mon Dec 14 2020 15:31:51 GMT-0500 (Eastern Standard Time),0.0,True
w2b2dfe2,3,none,Mon Dec 14 2020 10:41:07 GMT-0800 (Pacific Standard Time),0.0,True
w244331a,3,none,Mon Dec 14 2020 12:44:41 GMT-0600 (Central Standard Time),0.0,True
