wid,view_history,responses,questions,correct,stimulus,button_pressed,score,block,trial_time,state_rewards,trial_index,delays,clicks,n_clicks,stim_i
w12fc2f3,,,,,,,7.0,training,21406.0,"['', 10, -10, 10, 10, 5, -5, -5, -10, -5, -5, 5, 10]",5,"[0, 3, 3, 0]","[5, 1, 3]",3,19
w12fc2f3,,,,,,,21.0,training,21546.0,"['', -10, -10, -5, 5, 10, 10, 5, 10, -10, -5, -5, 10]",6,"[0, 0, 2, 0, 3]","[9, 1, 5, 7]",4,81
w12fc2f3,,,,,,,2.0,training,15518.0,"['', -10, -5, 10, 5, 5, -5, 5, 5, 10, -10, 5, -10]",7,"[0, 0, 0, 3]","[9, 11, 12]",3,58
w12fc2f3,,,,,,,11.0,training,17424.0,"['', 5, 5, -10, -5, -5, -5, -5, 10, 10, -5, 10, -5]",8,"[0, 0, 3, 2, 0]","[5, 1, 9, 11]",4,76
w12fc2f3,,,,,,,3.0,training,56051.0,"['', 5, 10, -5, -5, -5, -5, -5, -10, -5, -5, 10, 5]",9,"[0, 0, 4, 2, 0, 0, 3, 13]","[9, 1, 7, 3, 4, 5, 8]",7,10
w12fc2f3,,,,,,,1.0,test,20506.0,"['', -10, 10, -5, 10, -5, 5, 5, 5, -10, 5, 10, 5]",10,"[0, 0, 0, 0, 0]","[9, 1, 8, 7]",4,30
w12fc2f3,,,,,,,15.0,test,13927.0,"['', -10, -10, 5, 5, 5, 5, 5, 5, 10, 5, -5, 5]",11,"[0, 0, 0, 0, 0, 0]","[5, 1, 9, 11, 12]",5,93
w12fc2f3,,,,,,,22.0,test,10715.0,"['', -5, -5, 10, -5, 10, 5, 10, -5, 5, -5, 5, 5]",12,"[0, 0, 0, 0]","[9, 5, 7]",3,12
w12fc2f3,,,,,,,12.0,test,10231.0,"['', -10, -10, 10, 10, -5, -10, -5, -10, 10, -5, 10, 10]",13,"[0, 0, 0, 0]","[5, 9, 11]",3,17
w12fc2f3,,,,,,,-1.0,test,16160.0,"['', 5, -10, 10, -5, 10, 5, -10, -10, -5, -5, -10, 5]",14,"[0, 0, 0, 0, 0, 0, 0]","[9, 1, 5, 7, 8, 3]",6,20
w12fc2f3,,,,,,,17.0,test,19586.0,"['', 5, -5, 10, 5, 5, -5, -10, -5, 5, 10, -5, 10]",15,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 9, 1, 2, 6, 10, 11, 12]",8,57
w12fc2f3,,,,,,,9.0,test,16138.0,"['', 5, -5, 5, 5, -5, 10, 10, 5, -10, -5, 10, 5]",16,"[0, 0, 0, 0, 0, 0, 0]","[9, 1, 5, 2, 6, 7]",6,77
w12fc2f3,,,,,,,5.0,test,12827.0,"['', 10, -5, 5, -10, -10, -5, 5, 10, -10, -5, -5, -5]",17,"[0, 0, 0, 0, 0, 0]","[5, 9, 1, 3, 4]",5,56
w12fc2f3,,,,,,,6.0,test,9805.0,"['', -5, -10, -10, -5, 5, -5, 10, 10, -5, -10, -5, -5]",18,"[0, 0, 0, 0, 0]","[5, 1, 9, 8]",4,98
w12fc2f3,,,,,,,-3.0,test,18861.0,"['', -10, 5, 10, -5, -5, -5, -10, -10, -5, 5, 5, -5]",19,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 9, 1, 8, 11, 10, 6, 12]",8,74
w12fc2f3,,,,,,,5.0,test,14707.0,"['', 10, -10, 5, 10, -10, 5, -10, -5, -10, -5, -10, 5]",20,"[0, 0, 0, 0, 0, 0]","[9, 1, 3, 4, 8]",5,40
w12fc2f3,,,,,,,22.0,test,10476.0,"['', -5, -10, 10, -10, -10, -10, 10, 5, 10, 5, 5, 10]",21,"[0, 0, 0, 0]","[9, 11, 12]",3,90
w12fc2f3,,,,,,,15.0,test,11826.0,"['', 5, -5, -5, -5, 5, 5, 5, 10, -10, 10, 10, 10]",22,"[0, 0, 0, 0, 0, 0]","[9, 1, 5, 8, 2]",5,71
w12fc2f3,,,,,,,-12.0,test,28116.0,"['', 5, -10, -5, 5, 10, -5, -10, -10, 10, -10, -5, -5]",23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 7, 8, 6, 1, 4, 2, 3, 9, 12, 11, 10]",12,18
w12fc2f3,,,,,,,-5.0,test,10999.0,"['', 5, -10, -5, 5, -10, 10, 10, -5, -10, -10, -10, -5]",24,"[0, 0, 0, 0, 0, 0]","[9, 1, 5, 3, 4]",5,41
w12fc2f3,,,,,,,16.0,test,10226.0,"['', 5, -5, -5, -5, 5, 5, 10, 10, 5, -10, 10, -10]",25,"[0, 0, 0, 0, 0]","[9, 1, 5, 8]",4,97
w12fc2f3,,,,,,,-7.0,test,27692.0,"['', 5, -5, -10, -10, -5, 5, 5, -5, 5, -5, -5, -10]",26,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 1, 9, 11, 2, 12, 3, 4, 10, 8, 7, 6]",12,94
w12fc2f3,,,,,,,7.0,test,18638.0,"['', -10, 10, 5, 10, 10, -5, -10, -5, -5, 10, -10, 10]",27,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 5, 7, 8, 1, 10, 6, 12]",8,68
w12fc2f3,,,,,,,7.0,test,11837.0,"['', -5, -10, 5, -10, 5, -10, 5, -5, 10, -5, 5, 5]",28,"[0, 0, 0, 0]","[9, 11, 12]",3,43
w12fc2f3,,,,,,,15.0,test,10820.0,"['', -5, 10, -10, 10, 5, 5, -5, 10, -10, -10, -10, -5]",29,"[0, 0, 0, 0, 0, 0]","[5, 1, 9, 7, 8]",5,95
w54c1afa,,,,,,,-11.0,training,51721.0,"['', 5, -5, -10, -10, -5, -5, 10, 10, 10, -5, 10, 5]",0,"[0, 36]",[5],1,27
w54c1afa,,,,,,,16.0,training,47681.0,"['', -10, 5, 5, 5, 5, -5, 10, 10, 5, 10, -5, 5]",1,"[0, 0, 2, 3, 26]","[1, 9, 5, 11]",4,49
w54c1afa,,,,,,,8.0,training,30142.0,"['', -5, -5, 10, -5, 10, 5, 10, -5, 5, -5, 5, 5]",2,"[0, 0, 18]","[1, 5]",2,12
w54c1afa,,,,,,,-4.0,training,42478.0,"['', -10, 5, -10, 5, 5, -10, -10, 5, -10, -5, 10, -5]",3,"[0, 0, 2, 5, 23]","[1, 5, 9, 6]",4,48
w54c1afa,,,,,,,23.0,training,15094.0,"['', 10, 10, 5, -10, -5, 5, -10, -5, 10, -10, 5, 5]",4,"[0, 0, 4]","[1, 3]",2,45
w54c1afa,,,,,,,-3.0,training,19225.0,"['', -5, -5, -10, 10, 5, -10, 5, -10, -10, -5, 5, 10]",5,"[0, 0, 3, 7]","[1, 5, 7]",3,13
w54c1afa,,,,,,,6.0,training,19600.0,"['', -5, -5, -10, 10, -5, 5, 5, 10, 10, -10, -5, 10]",6,"[0, 0, 0, 0, 7]","[5, 1, 9, 11]",4,35
w54c1afa,,,,,,,22.0,training,12183.0,"['', 10, 10, 5, 5, -10, 10, -10, 5, 10, -5, -5, 5]",7,"[0, 0, 0, 3]","[5, 1, 3]",3,28
w54c1afa,,,,,,,9.0,training,20759.0,"['', -5, -10, -5, 5, 5, 5, -10, -5, 10, -5, 10, -10]",8,"[0, 0, 3, 0, 0, 0, 0]","[1, 5, 7, 8, 9, 11]",6,61
w54c1afa,,,,,,,6.0,training,17034.0,"['', 5, 10, -5, -5, -5, -5, -5, -10, -5, -5, 10, 5]",9,"[0, 0, 0, 0, 4]","[5, 1, 2, 4]",4,10
w54c1afa,,,,,,,-2.0,test,15298.0,"['', 5, -10, -5, -10, 5, -10, 10, -5, 10, -10, 5, -5]",10,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 3, 4, 5, 9, 12, 11]",7,36
w54c1afa,,,,,,,-4.0,test,9303.0,"['', -10, -5, 10, 10, -5, 10, -5, -10, 5, -10, 5, 5]",11,"[0, 0, 0, 0, 0]","[1, 5, 11, 12]",4,59
w54c1afa,,,,,,,6.0,test,10165.0,"['', -10, -5, 10, -10, 10, -10, -10, 10, 5, -10, -5, 10]",12,"[0, 0, 0, 0, 0]","[1, 5, 7, 8]",4,52
w54c1afa,,,,,,,13.0,test,9938.0,"['', 10, -5, 10, 10, -5, -10, -10, -10, 5, -10, -5, -5]",13,"[0, 0, 0]","[1, 3]",2,63
w54c1afa,,,,,,,0.0,test,9932.0,"['', -10, 10, -5, 10, -5, 5, 5, 5, -10, 5, 10, 5]",14,"[0, 0, 0, 0, 0, 0]","[1, 5, 9, 7, 8]",5,30
w54c1afa,,,,,,,-6.0,test,13288.0,"['', 5, -10, -5, 5, 10, -5, -10, -10, 10, -10, -5, -5]",15,"[0, 0, 0, 0, 0, 0, 0]","[1, 9, 12, 11, 3, 4]",6,18
w54c1afa,,,,,,,19.0,test,9784.0,"['', -10, -5, -5, 5, 10, 10, -5, -5, 5, 10, 10, 5]",16,"[0, 0, 0, 0, 0, 0, 0]","[1, 5, 7, 8, 9, 11]",6,31
w54c1afa,,,,,,,15.0,test,8897.0,"['', 5, 10, 5, -10, -10, -5, -10, -10, 10, 5, -10, 5]",17,"[0, 0, 0, 0, 0, 0]","[1, 5, 9, 11, 12]",5,84
w54c1afa,,,,,,,0.0,test,8718.0,"['', -5, -10, 5, -10, -5, 5, 10, -5, 5, -5, -5, 5]",18,"[0, 0, 0, 0, 0, 0]","[1, 5, 9, 12, 11]",5,82
w54c1afa,,,,,,,17.0,test,9476.0,"['', -5, -5, 5, 5, 10, 5, 5, -10, -10, -10, -5, 10]",19,"[0, 0, 0, 0]","[1, 5, 7]",3,6
w54c1afa,,,,,,,-12.0,test,10895.0,"['', 5, -5, -10, -10, -5, 5, 5, -5, 5, -5, -5, -10]",20,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 9, 3, 4, 12, 11]",7,94
w54c1afa,,,,,,,8.0,test,10471.0,"['', 5, 5, -10, -5, -5, -5, -5, 10, 10, -5, 10, -5]",21,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 3, 4, 5, 9, 12, 11]",7,76
w54c1afa,,,,,,,1.0,test,9553.0,"['', -10, 5, -10, 10, 10, -10, -10, 5, 10, -5, -5, -10]",22,"[0, 0, 0, 0, 0]","[1, 5, 7, 8]",4,8
w54c1afa,,,,,,,3.0,test,9617.0,"['', 10, -10, 5, 10, -10, 5, -10, -5, -10, -5, -10, 5]",23,"[0, 0, 0]","[1, 3]",2,40
w54c1afa,,,,,,,18.0,test,8435.0,"['', 5, 10, -5, 5, -10, 10, 5, 10, 10, -10, 10, 10]",24,"[0, 0, 0]","[1, 4]",2,23
w54c1afa,,,,,,,-3.0,test,9034.0,"['', 5, -10, -5, 5, -10, 10, 10, -5, -10, -10, -10, -5]",25,"[0, 0, 0, 0]","[1, 3, 4]",3,41
w54c1afa,,,,,,,7.0,test,8456.0,"['', -10, 5, -5, 5, 10, -10, 10, -10, 10, -10, -10, -5]",26,"[0, 0, 0, 0]","[1, 5, 7]",3,83
w54c1afa,,,,,,,-3.0,test,10361.0,"['', -5, -10, 5, -10, 5, -10, 5, -5, 10, -5, 5, 5]",27,"[0, 0, 0, 0]","[1, 5, 7]",3,43
w54c1afa,,,,,,,23.0,test,8532.0,"['', 10, 10, 5, 10, 5, 10, -5, -10, -10, 10, 10, -10]",28,"[0, 0, 0]","[1, 3]",2,62
w54c1afa,,,,,,,23.0,test,8790.0,"['', 10, 10, 5, -5, 5, 5, -5, -10, 10, 5, 5, -10]",29,"[0, 0, 0]","[1, 3]",2,85
we4d992b,,,,,,,-7.0,training,49479.0,"['', -5, 5, 5, 5, 5, -5, -10, -5, -10, 5, -5, 5]",0,[],"[1, 3, 4, 7, 8, 5, 12, 11, 9, 10, 2, 6]",12,51
we4d992b,,,,,,,2.0,training,66781.0,"['', 5, -5, -5, 5, -10, 5, 10, 10, 10, -5, 10, -5]",1,[],"[2, 10, 6]",3,67
we4d992b,,,,,,,9.0,training,29537.0,"['', -10, -10, -10, -5, -10, 10, 10, -10, -5, 10, 10, 10]",2,[],"[9, 1, 5, 11, 7, 3]",6,72
we4d992b,,,,,,,4.0,training,33569.0,"['', -10, -5, 10, -10, 10, -10, -10, 10, 5, -10, -5, 10]",3,[],"[9, 5, 1, 8, 12, 3]",6,52
we4d992b,,,,,,,4.0,training,15921.0,"['', -5, -5, 10, -5, 10, 5, 10, -5, 5, -5, 5, 5]",4,[],"[9, 1, 5, 6, 10, 2]",6,12
we4d992b,,,,,,,-8.0,training,65022.0,"['', 5, -5, -10, -10, -5, 5, 5, -5, 5, -5, -5, -10]",5,[],"[9, 1, 5]",3,94
we4d992b,,,,,,,3.0,training,48253.0,"['', 10, -5, 10, -10, -10, -10, 10, 10, 10, 10, -10, -5]",6,[],"[11, 10, 12, 9, 4, 2, 3, 1, 7, 5, 6, 8]",12,11
we4d992b,,,,,,,4.0,training,23146.0,"['', 5, -5, -10, -10, -5, -5, 10, 10, 10, -5, 10, 5]",7,[],"[9, 1, 5, 12, 8, 3]",6,27
we4d992b,,,,,,,9.0,training,14369.0,"['', -10, -5, 5, -10, 10, -5, -5, 10, -10, -5, -10, -5]",8,[],"[9, 1, 5, 4, 12, 8]",6,54
we4d992b,,,,,,,-1.0,training,25832.0,"['', -10, -10, 5, 5, -10, 5, -5, 5, 10, -10, 5, -10]",9,[],"[9, 1, 5, 12, 8, 3]",6,66
we4d992b,,,,,,,-6.0,test,21231.0,"['', 5, -10, -5, 5, -10, 10, 10, -5, -10, -10, -10, -5]",10,[],"[9, 1, 5, 4, 11, 7]",6,41
we4d992b,,,,,,,4.0,test,15124.0,"['', -5, 10, -10, -10, 5, -5, -10, -10, 10, 10, -10, -5]",11,[],"[9, 1, 5, 12, 7, 4]",6,44
we4d992b,,,,,,,27.0,test,12680.0,"['', 10, 10, 10, 5, 10, -5, -5, -5, -5, -10, 10, -5]",12,[],"[10, 2, 6]",3,89
we4d992b,,,,,,,17.0,test,11056.0,"['', 10, 5, 10, 5, 5, -5, 10, 10, 5, 5, -5, -5]",13,[],"[10, 1, 6]",3,9
we4d992b,,,,,,,17.0,test,11233.0,"['', -5, -5, 5, 5, 10, 5, 5, -10, -10, -10, -5, 10]",14,[],"[2, 10, 6]",3,6
we4d992b,,,,,,,17.0,test,15663.0,"['', 5, -5, -5, -5, 5, 5, 10, 10, 5, -10, 10, -10]",15,[],"[10, 2, 6]",3,97
we4d992b,,,,,,,7.0,test,14343.0,"['', -5, -5, -10, 10, -5, 5, 5, 10, 10, -10, -5, 10]",16,[],"[6, 2, 10]",3,35
we4d992b,,,,,,,-8.0,test,11716.0,"['', -5, 10, -10, 10, 5, 5, -5, 10, -10, -10, -10, -5]",17,[],"[2, 10, 6]",3,95
we4d992b,,,,,,,22.0,test,9611.0,"['', -5, -10, 10, -10, -10, -10, 10, 5, 10, 5, 5, 10]",18,[],"[6, 2, 10]",3,90
we4d992b,,,,,,,17.0,test,10418.0,"['', 5, 10, 5, -10, -10, -5, -10, -10, 10, 5, -10, 5]",19,[],"[6, 2, 10]",3,84
we4d992b,,,,,,,22.0,test,20819.0,"['', -10, -5, -5, 10, 5, -5, -5, 5, 10, 10, -5, 5]",20,[],"[10, 2, 6]",3,0
we4d992b,,,,,,,17.0,test,11531.0,"['', 10, 5, -5, 5, 10, -5, -10, 10, 10, -10, 10, 10]",21,[],"[6, 10, 2]",3,16
we4d992b,,,,,,,2.0,test,13351.0,"['', -10, 5, 10, -5, -5, -5, -10, -10, -5, 5, 5, -5]",22,[],"[10, 2, 6]",3,74
we4d992b,,,,,,,-11.0,test,21715.0,"['', 10, -10, -5, 5, -10, -10, 10, -5, -5, -10, -10, 10]",23,[],"[10, 2, 6, 9, 1, 5]",6,33
we4d992b,,,,,,,7.0,test,9805.0,"['', 10, 5, -10, -10, -5, 5, 10, -5, -5, -10, -10, -5]",24,[],"[10, 2, 6]",3,65
we4d992b,,,,,,,-16.0,test,14492.0,"['', 10, -5, 5, -10, -10, -5, 5, 10, -10, -5, -5, -5]",25,[],"[6, 2, 10, 11, 4, 7]",6,56
we4d992b,,,,,,,22.0,test,10362.0,"['', 10, 10, 10, 5, 10, 5, 10, -5, 10, 5, 10, 5]",26,[],"[10, 2, 6]",3,86
we4d992b,,,,,,,22.0,test,11002.0,"['', 10, 10, 5, -10, -5, 5, -10, -5, 10, -10, 5, 5]",27,[],"[2, 10, 6]",3,45
we4d992b,,,,,,,-18.0,test,13663.0,"['', -10, 5, -10, 5, 5, -10, -10, 5, -10, -5, 10, -5]",28,[],"[2, 10, 6]",3,48
we4d992b,,,,,,,2.0,test,9870.0,"['', 5, -5, -10, 5, -10, 10, -5, -5, -10, 10, 5, -5]",29,[],"[2, 10, 6]",3,91
wbd7591f,,,,,,,0.0,training,78411.0,"['', 5, 5, -10, -5, -5, -5, -5, 10, 10, -5, 10, -5]",0,[41],[],0,76
wbd7591f,,,,,,,19.0,training,52656.0,"['', 5, 10, 5, -10, -10, -5, -10, -10, 10, 5, -10, 5]",1,"[0, 20]",[9],1,84
wbd7591f,,,,,,,-11.0,training,54963.0,"['', 5, -5, -10, 5, -10, 10, -5, -5, -10, 10, 5, -5]",2,"[0, 28]",[1],1,91
wbd7591f,,,,,,,7.0,training,59161.0,"['', 5, 10, -5, -5, -5, -5, -5, -10, -5, -5, 10, 5]",3,"[0, 0, 0, 19]","[5, 9, 1]",3,10
wbd7591f,,,,,,,-3.0,training,61488.0,"['', -5, 5, 10, 10, 10, -5, 10, -5, 5, 5, 10, -5]",4,"[0, 0, 3, 23]","[1, 5, 6]",3,47
wbd7591f,,,,,,,12.0,training,53467.0,"['', -10, -5, -5, 10, 5, -5, -5, 5, 10, 10, -5, 5]",5,"[0, 0, 3, 21]","[1, 9, 5]",3,0
wbd7591f,,,,,,,16.0,training,43386.0,"['', 10, 5, -5, 5, 10, -5, -10, 10, 10, -10, 10, 10]",6,"[0, 0, 2, 0, 0]","[1, 3, 2, 4]",4,16
wbd7591f,,,,,,,21.0,training,31262.0,"['', 10, 5, 10, 5, -5, 10, -10, -10, 5, 5, -10, -10]",7,"[0, 3, 0, 0, 0]","[1, 9, 2, 3]",4,22
wbd7591f,,,,,,,17.0,training,30763.0,"['', 10, 5, 10, 5, 5, -5, 10, 10, 5, 5, -5, -5]",8,"[0, 2, 0, 3]","[1, 2, 4]",3,9
wbd7591f,,,,,,,10.0,training,44847.0,"['', -5, 5, -5, 10, -10, 10, -10, 10, 10, -5, -5, 10]",9,"[0, 0, 3, 0, 6, 0]","[9, 11, 5, 12, 10]",5,69
wbd7591f,,,,,,,-5.0,test,40612.0,"['', -10, -5, 10, 10, -5, 10, -5, -10, 5, -10, 5, 5]",10,"[0, 0, 0, 0, 0, 0]","[1, 5, 8, 9, 11]",5,59
wbd7591f,,,,,,,5.0,test,25442.0,"['', -5, 10, -5, 10, -10, -10, -5, -10, 10, -5, 5, 5]",11,"[0, 0, 0, 0, 0, 0]","[1, 5, 9, 12, 11]",5,21
wbd7591f,,,,,,,5.0,test,21961.0,"['', -5, -5, -10, 10, -5, 5, 5, 10, 10, -10, -5, 10]",12,"[0, 0, 0, 0, 0, 0]","[1, 5, 9, 11, 12]",5,35
wbd7591f,,,,,,,-13.0,test,19445.0,"['', -5, 5, 5, 5, 5, -5, -10, -5, -10, 5, -5, 5]",13,"[0, 0, 0, 0]","[1, 5, 9]",3,51
wbd7591f,,,,,,,-7.0,test,54281.0,"['', -5, 5, -10, 5, -5, -10, 5, -5, -5, -10, -10, -10]",14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 5, 1, 6, 10, 2, 3, 11, 7, 8, 4, 12]",12,50
wbd7591f,,,,,,,-35.0,test,18555.0,"['', 10, -10, -10, -5, -10, -10, 5, -10, 10, -5, -5, 10]",15,"[0, 0, 0, 0, 0, 0]","[1, 4, 2, 5, 7]",5,78
wbd7591f,,,,,,,21.0,test,16860.0,"['', 10, 10, 5, -5, 5, 5, -5, -10, 10, 5, 5, -10]",16,"[0, 0, 0, 0, 0]","[1, 2, 4, 3]",4,85
wbd7591f,,,,,,,3.0,test,23962.0,"['', -10, -5, 10, -10, 10, -10, -10, 10, 5, -10, -5, 10]",17,"[0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 6, 2, 9, 10, 8]",7,52
wbd7591f,,,,,,,22.0,test,12538.0,"['', 10, 10, 5, -10, -5, 5, -10, -5, 10, -10, 5, 5]",18,"[0, 0, 0, 0]","[1, 4, 3]",3,45
wbd7591f,,,,,,,2.0,test,13090.0,"['', 5, -5, 5, 5, -5, 10, 10, 5, -10, -5, 10, 5]",19,"[0, 0, 0, 0]","[1, 4, 3]",3,77
wbd7591f,,,,,,,22.0,test,12691.0,"['', 10, 5, 10, 10, -10, 5, 10, -10, -5, -10, 5, -10]",20,"[0, 0, 0, 0]","[9, 1, 3]",3,46
wbd7591f,,,,,,,-11.0,test,19998.0,"['', -10, 5, -5, 5, 10, -10, 10, -10, 10, -10, -10, -5]",21,"[0, 0, 0, 0, 0, 0, 0]","[1, 5, 8, 7, 6, 9]",6,83
wbd7591f,,,,,,,0.0,test,14746.0,"['', -10, -10, -10, -5, 5, 5, 5, 5, 5, -10, 10, -5]",22,"[0, 0, 0, 0, 0, 0]","[1, 5, 9, 7, 11]",5,7
wbd7591f,,,,,,,0.0,test,20462.0,"['', -10, 5, 10, -5, -5, -5, -10, -10, -5, 5, 5, -5]",23,"[0, 0, 0, 0, 0, 0]","[9, 5, 1, 6, 11]",5,74
wbd7591f,,,,,,,6.0,test,16412.0,"['', 5, 10, -5, -5, 5, 10, 5, -5, 10, -10, -10, 5]",24,"[0, 0, 0, 0, 0]","[1, 4, 2, 3]",4,34
wbd7591f,,,,,,,6.0,test,11226.0,"['', 5, -5, 10, 5, 5, -5, -10, -5, 5, 10, -5, 10]",25,"[0, 0, 0, 0, 0]","[1, 4, 2, 3]",4,57
wbd7591f,,,,,,,0.0,test,14849.0,"['', -10, 10, -5, 10, -5, 5, 5, 5, -10, 5, 10, 5]",26,"[0, 0, 0, 0, 0, 0]","[1, 9, 5, 7, 11]",5,30
wbd7591f,,,,,,,0.0,test,15165.0,"['', 10, -10, -5, 5, 5, 10, 10, 10, -5, 10, 5, -10]",27,"[0, 0, 0, 0, 0, 0]","[5, 9, 1, 3, 4]",5,14
wbd7591f,,,,,,,5.0,test,15757.0,"['', 10, -5, 5, -10, -10, -5, 5, 10, -10, -5, -5, -5]",28,"[0, 0, 0, 0, 0, 0]","[5, 9, 1, 3, 4]",5,56
wbd7591f,,,,,,,4.0,test,21674.0,"['', -5, -5, -10, 5, -10, 10, 10, 5, -5, 5, -10, 10]",29,"[0, 0, 0, 0, 0, 0, 0]","[1, 5, 9, 11, 7, 8]",6,3
w2c1f9ed,,,,,,,26.0,training,97432.0,"['', 10, 10, 10, 5, 10, -5, -5, -5, -5, -10, 10, -5]",0,"[0, 2, 0, 2, 17]","[5, 6, 9, 7]",4,89
w2c1f9ed,,,,,,,14.0,training,58400.0,"['', -5, 10, -5, 5, 10, 10, 10, -10, 10, -5, 10, -10]",1,"[0, 20]",[5],1,1
w2c1f9ed,,,,,,,13.0,training,52887.0,"['', 10, -5, 10, 10, -5, -10, -10, -10, 5, -10, -5, -5]",2,"[0, 0, 18]","[5, 1]",2,63
w2c1f9ed,,,,,,,-5.0,training,71389.0,"['', 5, 5, -10, 5, -5, 5, -10, -5, -5, 10, -10, -5]",3,"[0, 4, 0, 3, 0, 20]","[9, 10, 1, 5, 2]",5,99
w2c1f9ed,,,,,,,27.0,training,29889.0,"['', -10, -10, -5, 5, 10, 10, 5, 10, -10, -5, -5, 10]",4,"[0, 2, 0, 0]","[5, 6, 8]",3,81
w2c1f9ed,,,,,,,9.0,training,40819.0,"['', -10, -5, -10, 10, 10, -5, 10, -5, -10, -10, 5, 5]",5,"[0, 0, 2, 6, 15, 0, 0]","[1, 9, 5, 6, 8, 7]",6,32
w2c1f9ed,,,,,,,-3.0,training,40861.0,"['', -5, 5, 5, 5, 5, -5, -10, -5, -10, 5, -5, 5]",6,"[0, 0, 0, 3, 0, 0, 0, 0, 3]","[9, 1, 5, 6, 8, 7, 2, 3]",8,51
w2c1f9ed,,,,,,,0.0,training,59201.0,"['', 10, 5, -10, -10, -5, 5, 10, -5, -5, -10, -10, -5]",7,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 0]","[1, 2, 4, 3, 5, 9, 10, 6, 7, 8]",10,65
w2c1f9ed,,,,,,,11.0,training,34739.0,"['', -5, 5, -5, 10, -10, 10, -10, 10, 10, -5, -5, 10]",8,"[0, 2, 3, 2, 0]","[9, 10, 11, 12]",4,69
w2c1f9ed,,,,,,,0.0,training,46208.0,"['', -10, -10, 5, 5, -10, 5, -5, 5, 10, -10, 5, -10]",9,"[0, 0, 2, 6, 0, 3]","[1, 5, 9, 10, 11]",5,66
w2c1f9ed,,,,,,,2.0,test,21684.0,"['', 5, -5, 5, 5, -5, 10, 10, 5, -10, -5, 10, 5]",10,"[0, 0, 0, 0]","[1, 2, 4]",3,77
w2c1f9ed,,,,,,,0.0,test,21509.0,"['', 5, -5, -10, 5, -10, 10, -5, -5, -10, 10, 5, -5]",11,"[0, 0, 0, 0, 0, 0]","[5, 9, 1, 2, 4]",5,91
w2c1f9ed,,,,,,,-2.0,test,27797.0,"['', -5, -10, 5, -10, -5, 5, 10, -5, 5, -5, -5, 5]",12,"[0, 0, 0, 0, 0, 0, 0, 0]","[5, 9, 10, 11, 1, 12, 2]",7,82
w2c1f9ed,,,,,,,7.0,test,16245.0,"['', 10, -10, 10, 10, 5, -5, -5, -10, -5, -5, 5, 10]",13,"[0, 0, 0, 0]","[1, 2, 4]",3,19
w2c1f9ed,,,,,,,5.0,test,23752.0,"['', 10, 10, 5, 10, 5, 10, -5, -10, -10, 10, 10, -10]",14,"[0, 0, 0, 0, 0, 0]","[9, 5, 6, 7, 8]",5,62
w2c1f9ed,,,,,,,5.0,test,25024.0,"['', 5, 10, -10, -5, -10, 5, 5, 5, -10, -10, 10, -5]",15,"[0, 0, 0, 0, 0, 0]","[9, 1, 2, 3, 4]",5,24
w2c1f9ed,,,,,,,6.0,test,13060.0,"['', -10, 5, 10, 10, 10, 5, -5, -5, 10, -10, 10, -10]",16,"[0, 0, 0, 0, 0]","[5, 6, 7, 8]",4,87
w2c1f9ed,,,,,,,16.0,test,13597.0,"['', -5, -5, 5, 5, 10, 5, 5, -10, -10, -10, -5, 10]",17,"[0, 0, 0, 0, 0]","[9, 5, 6, 7]",4,6
w2c1f9ed,,,,,,,11.0,test,14566.0,"['', 5, 5, -5, 5, 10, 10, -10, -10, -5, 10, 10, -5]",18,"[0, 0, 0, 0, 0]","[1, 2, 3, 4]",4,38
w2c1f9ed,,,,,,,2.0,test,13266.0,"['', 5, -5, -5, 5, -10, 10, 10, -5, -10, 5, -10, 5]",19,"[0, 0, 0, 0]","[1, 2, 4]",3,75
w2c1f9ed,,,,,,,6.0,test,20861.0,"['', 10, -5, -5, 5, 5, 5, -5, -10, -5, 10, -5, 10]",20,"[0, 0, 0, 0, 0]","[9, 1, 2, 4]",4,92
w2c1f9ed,,,,,,,21.0,test,13169.0,"['', 10, 10, 10, 5, 10, 5, 10, -5, 10, 5, 10, 5]",21,"[0, 0, 0, 0, 0]","[5, 6, 8, 7]",4,86
w2c1f9ed,,,,,,,4.0,test,15989.0,"['', -5, -10, 5, -10, 5, -10, 5, -5, 10, -5, 5, 5]",22,"[0, 0, 0, 0, 0, 0, 0]","[1, 5, 9, 10, 11, 12]",6,43
w2c1f9ed,,,,,,,22.0,test,13533.0,"['', 10, 10, 5, -5, 5, 5, -5, -10, 10, 5, 5, -10]",23,"[0, 0, 0, 0]","[1, 2, 3]",3,85
